observable,sintetico,base,Q,timestamp,P0910,valor,frac
P47T_hogar,q10,PAGLO,2022-08-15,2023-10-29 08:31:35.599444,80,309790.0,0.02
P47T_hogar,q25,PAGLO,2022-08-15,2023-10-29 08:31:35.599444,80,502440.0,0.02
P47T_hogar,q75,PAGLO,2022-08-15,2023-10-29 08:31:35.599444,80,1109140.0,0.02
P47T_hogar,q90,PAGLO,2022-08-15,2023-10-29 08:31:35.599444,80,1483810.0,0.02
P47T_persona,mean,PAGLO,2022-08-15,2023-10-29 08:31:35.599444,80,457890.0,0.02
P47T_persona,median,PAGLO,2022-08-15,2023-10-29 08:31:35.599444,80,447790.0,0.02
P47T_persona,q10,PAGLO,2022-08-15,2023-10-29 08:31:35.599444,80,166350.0,0.02
P47T_persona,q25,PAGLO,2022-08-15,2023-10-29 08:31:35.599444,80,246070.0,0.02
P47T_persona,q75,PAGLO,2022-08-15,2023-10-29 08:31:35.599444,80,618140.0,0.02
P47T_persona,q90,PAGLO,2022-08-15,2023-10-29 08:31:35.599444,80,743170.0,0.02
Pobreza,mean,PAGLO,2022-08-15,2023-10-29 08:31:35.599444,80,0.0426,0.02
Pobreza,sum,PAGLO,2022-08-15,2023-10-29 08:31:35.599444,80,3400.0,0.02
Total,mean,PAGLO,2022-08-15,2023-10-29 08:31:35.599444,80,1.0,0.02
Total,sum,PAGLO,2022-08-15,2023-10-29 08:31:35.599444,80,79900.0,0.02
gap_indigencia,mean,PAGLO,2022-08-15,2023-10-29 08:31:35.599444,80,830060.0,0.02
gap_indigencia,median,PAGLO,2022-08-15,2023-10-29 08:31:35.599444,80,688795.0,0.02
gap_pobreza,mean,PAGLO,2022-08-15,2023-10-29 08:31:35.599444,80,678100.0,0.02
gap_pobreza,median,PAGLO,2022-08-15,2023-10-29 08:31:35.599444,80,537555.0,0.02
CBA,mean,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,124240.0,0.02
CBA,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,81,143930.0,0.02
CBA,median,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,101235.0,0.02
CBT,mean,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,281390.0,0.02
CBT,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,81,319540.0,0.02
CBT,median,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,229280.0,0.02
CB_EQUIV,mean,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,2.619,0.02
CB_EQUIV,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,81,2.918,0.02
CB_EQUIV,median,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,2.12,0.02
Indigencia,mean,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,0.0181,0.02
Indigencia,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,81,0.0284,0.02
Indigencia,sum,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,1450.0,0.02
P47T_hogar,mean,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,847880.0,0.02
P47T_hogar,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,81,1115900.0,0.02
P47T_hogar,median,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,664160.0,0.02
P47T_hogar,q10,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,257320.0,0.02
P47T_hogar,q25,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,417900.0,0.02
P47T_hogar,q25,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,81,468900.0,0.02
P47T_hogar,q75,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,948750.0,0.02
P47T_hogar,q75,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,81,1267880.0,0.02
P47T_hogar,q90,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,1499080.0,0.02
P47T_persona,mean,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,411160.0,0.02
P47T_persona,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,81,524170.0,0.02
P47T_persona,median,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,347590.0,0.02
P47T_persona,q10,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,97940.0,0.02
P47T_persona,q25,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,211900.0,0.02
P47T_persona,q25,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,81,155240.0,0.02
P47T_persona,q75,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,468900.0,0.02
P47T_persona,q75,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,81,778200.0,0.02
P47T_persona,q90,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,693570.0,0.02
Pobreza,mean,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,0.0638,0.02
Pobreza,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,81,0.1156,0.02
Pobreza,sum,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,5100.0,0.02
Total,mean,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,1.0,0.02
Total,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,81,1.0,0.02
Total,sum,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,79900.0,0.02
gap_indigencia,mean,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,723640.0,0.02
gap_indigencia,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,81,971970.0,0.02
gap_indigencia,median,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,549960.0,0.02
gap_pobreza,mean,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,566480.0,0.02
gap_pobreza,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,81,796360.0,0.02
gap_pobreza,median,PAGLO,2022-11-15,2023-10-29 08:41:07.606410,80,406580.0,0.02
CBA,mean,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,166930.0,0.02
CBA,median,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,105500.0,0.02
CBT,mean,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,400290.0,0.02
CBT,median,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,250340.0,0.02
CB_EQUIV,mean,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,3.735,0.02
CB_EQUIV,median,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,2.36,0.02
Indigencia,mean,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,0.0489,0.02
Indigencia,sum,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,6550.0,0.02
P47T_hogar,mean,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,1382570.0,0.02
P47T_hogar,median,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,762460.0,0.02
P47T_hogar,q10,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,236240.0,0.02
P47T_hogar,q25,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,455500.0,0.02
P47T_hogar,q75,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,1269670.0,0.02
P47T_hogar,q90,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,2244410.0,0.02
P47T_persona,mean,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,580500.0,0.02
P47T_persona,median,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,417900.0,0.02
P47T_persona,q10,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,21400.0,0.02
P47T_persona,q25,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,251800.0,0.02
P47T_persona,q75,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,677780.0,0.02
P47T_persona,q90,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,1262110.0,0.02
Pobreza,mean,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,0.1031,0.02
Pobreza,sum,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,13800.0,0.02
Total,mean,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,1.0,0.02
Total,sum,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,133850.0,0.02
gap_indigencia,mean,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,1215640.0,0.02
gap_indigencia,median,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,661400.0,0.02
gap_pobreza,mean,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,982280.0,0.02
gap_pobreza,median,PAGLO,2003-08-15,2023-10-29 01:35:38.771708,81,515980.0,0.02
CBA,mean,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,166930.0,0.02
CBA,median,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,105500.0,0.02
CBT,mean,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,400290.0,0.02
CBT,median,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,250340.0,0.02
CB_EQUIV,mean,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,3.735,0.02
CB_EQUIV,median,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,2.36,0.02
Indigencia,mean,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,0.0258,0.02
Indigencia,sum,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,3450.0,0.02
P47T_hogar,mean,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,1428420.0,0.02
P47T_hogar,median,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,727950.0,0.02
P47T_hogar,q10,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,283160.0,0.02
P47T_hogar,q25,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,427640.0,0.02
P47T_hogar,q75,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,1090850.0,0.02
P47T_hogar,q90,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,1544520.0,0.02
P47T_persona,mean,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,460610.0,0.02
P47T_persona,median,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,372450.0,0.02
P47T_persona,q10,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,126180.0,0.02
P47T_persona,q25,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,282530.0,0.02
P47T_persona,q75,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,538370.0,0.02
P47T_persona,q90,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,853280.0,0.02
Pobreza,mean,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,0.0702,0.02
Pobreza,sum,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,9400.0,0.02
Total,mean,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,1.0,0.02
Total,sum,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,133850.0,0.02
gap_indigencia,mean,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,1261490.0,0.02
gap_indigencia,median,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,617280.0,0.02
gap_pobreza,mean,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,1028130.0,0.02
gap_pobreza,median,PAGLO,2003-11-15,2023-10-29 01:36:46.512970,81,468560.0,0.02
CBA,mean,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,142830.0,0.02
CBA,median,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,103230.0,0.02
CBT,mean,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,342140.0,0.02
CBT,median,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,248160.0,0.02
CB_EQUIV,mean,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,3.184,0.02
CB_EQUIV,median,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,2.28,0.02
Indigencia,mean,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,0.014,0.02
Indigencia,sum,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,1850.0,0.02
P47T_hogar,mean,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,1258170.0,0.02
P47T_hogar,median,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,873160.0,0.02
P47T_hogar,q10,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,355690.0,0.02
P47T_hogar,q25,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,553980.0,0.02
P47T_hogar,q75,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,1224000.0,0.02
P47T_hogar,q90,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,1900020.0,0.02
P47T_persona,mean,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,559500.0,0.02
P47T_persona,median,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,526120.0,0.02
P47T_persona,q10,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,141580.0,0.02
P47T_persona,q25,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,355690.0,0.02
P47T_persona,q75,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,709720.0,0.02
P47T_persona,q90,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,893500.0,0.02
Pobreza,mean,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,0.0519,0.02
Pobreza,sum,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,6850.0,0.02
Total,mean,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,1.0,0.02
Total,sum,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,131900.0,0.02
gap_indigencia,mean,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,1115340.0,0.02
gap_indigencia,median,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,753915.0,0.02
gap_pobreza,mean,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,916030.0,0.02
gap_pobreza,median,PAGLO,2004-02-15,2023-10-29 01:37:57.279055,81,606620.0,0.02
CBA,mean,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,142830.0,0.02
CBA,median,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,103230.0,0.02
CBT,mean,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,342140.0,0.02
CBT,median,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,248160.0,0.02
CB_EQUIV,mean,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,3.184,0.02
CB_EQUIV,median,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,2.28,0.02
Indigencia,mean,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,0.0148,0.02
Indigencia,sum,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,1950.0,0.02
P47T_hogar,mean,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,1058440.0,0.02
P47T_hogar,median,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,668900.0,0.02
P47T_hogar,q10,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,282530.0,0.02
P47T_hogar,q25,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,447790.0,0.02
P47T_hogar,q75,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,1076740.0,0.02
P47T_hogar,q90,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,1703350.0,0.02
P47T_persona,mean,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,463080.0,0.02
P47T_persona,median,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,399090.0,0.02
P47T_persona,q10,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,102560.0,0.02
P47T_persona,q25,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,276090.0,0.02
P47T_persona,q75,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,550910.0,0.02
P47T_persona,q90,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,778200.0,0.02
Pobreza,mean,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,0.0701,0.02
Pobreza,sum,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,9250.0,0.02
Total,mean,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,1.0,0.02
Total,sum,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,131900.0,0.02
gap_indigencia,mean,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,915610.0,0.02
gap_indigencia,median,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,565690.0,0.02
gap_pobreza,mean,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,716300.0,0.02
gap_pobreza,median,PAGLO,2004-05-15,2023-10-29 01:39:21.390096,81,429530.0,0.02
CBA,mean,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,142830.0,0.02
CBA,median,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,103230.0,0.02
CBT,mean,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,342140.0,0.02
CBT,median,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,248160.0,0.02
CB_EQUIV,mean,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,3.184,0.02
CB_EQUIV,median,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,2.28,0.02
Indigencia,mean,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,0.0133,0.02
Indigencia,sum,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,1750.0,0.02
P47T_hogar,mean,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,1286810.0,0.02
P47T_hogar,median,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,855260.0,0.02
P47T_hogar,q10,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,399090.0,0.02
P47T_hogar,q25,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,639320.0,0.02
P47T_hogar,q75,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,1294540.0,0.02
P47T_hogar,q90,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,1592650.0,0.02
P47T_persona,mean,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,558820.0,0.02
P47T_persona,median,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,538370.0,0.02
P47T_persona,q10,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,167930.0,0.02
P47T_persona,q25,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,399090.0,0.02
P47T_persona,q75,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,693570.0,0.02
P47T_persona,q90,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,778200.0,0.02
Pobreza,mean,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,0.033,0.02
Pobreza,sum,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,4350.0,0.02
Total,mean,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,1.0,0.02
Total,sum,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,131900.0,0.02
gap_indigencia,mean,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,1143970.0,0.02
gap_indigencia,median,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,749010.0,0.02
gap_pobreza,mean,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,944670.0,0.02
gap_pobreza,median,PAGLO,2004-08-15,2023-10-29 01:41:05.371023,81,637295.0,0.02
CBA,mean,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,142830.0,0.02
CBA,median,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,103230.0,0.02
CBT,mean,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,342140.0,0.02
CBT,median,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,248160.0,0.02
CB_EQUIV,mean,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,3.184,0.02
CB_EQUIV,median,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,2.28,0.02
Indigencia,mean,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,0.0121,0.02
Indigencia,sum,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,1600.0,0.02
P47T_hogar,mean,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,1376950.0,0.02
P47T_hogar,median,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,778200.0,0.02
P47T_hogar,q10,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,331940.0,0.02
P47T_hogar,q25,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,515920.0,0.02
P47T_hogar,q75,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,1212070.0,0.02
P47T_hogar,q90,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,1910300.0,0.02
P47T_persona,mean,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,556090.0,0.02
P47T_persona,median,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,447790.0,0.02
P47T_persona,q10,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,178250.0,0.02
P47T_persona,q25,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,302730.0,0.02
P47T_persona,q75,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,632540.0,0.02
P47T_persona,q90,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,1025880.0,0.02
Pobreza,mean,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,0.0474,0.02
Pobreza,sum,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,6250.0,0.02
Total,mean,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,1.0,0.02
Total,sum,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,131900.0,0.02
gap_indigencia,mean,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,1234120.0,0.02
gap_indigencia,median,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,669275.0,0.02
gap_pobreza,mean,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,1034810.0,0.02
gap_pobreza,median,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,81,521375.0,0.02
CBA,mean,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,125640.0,0.02
CBA,median,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,102865.0,0.02
CBT,mean,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,301150.0,0.02
CBT,median,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,247080.0,0.02
CB_EQUIV,mean,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,2.812,0.02
CB_EQUIV,median,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,2.29,0.02
Indigencia,mean,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,0.015,0.02
Indigencia,sum,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,1950.0,0.02
P47T_hogar,mean,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,1260530.0,0.02
P47T_hogar,median,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,925210.0,0.02
P47T_hogar,q10,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,382230.0,0.02
P47T_hogar,q25,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,604070.0,0.02
P47T_hogar,q75,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,1208130.0,0.02
P47T_hogar,q90,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,1755940.0,0.02
P47T_persona,mean,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,576430.0,0.02
P47T_persona,median,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,590320.0,0.02
P47T_persona,q10,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,195450.0,0.02
P47T_persona,q25,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,399090.0,0.02
P47T_persona,q75,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,604070.0,0.02
P47T_persona,q90,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,1074220.0,0.02
Pobreza,mean,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,0.0391,0.02
Pobreza,sum,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,5100.0,0.02
Total,mean,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,1.0,0.02
Total,sum,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,130400.0,0.02
gap_indigencia,mean,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,1134890.0,0.02
gap_indigencia,median,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,802255.0,0.02
gap_pobreza,mean,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,959380.0,0.02
gap_pobreza,median,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,81,649655.0,0.02
CBA,mean,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,125640.0,0.02
CBA,median,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,102865.0,0.02
CBT,mean,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,301150.0,0.02
CBT,median,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,247080.0,0.02
CB_EQUIV,mean,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,2.812,0.02
CB_EQUIV,median,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,2.29,0.02
Indigencia,mean,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,0.018,0.02
Indigencia,sum,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,2350.0,0.02
P47T_hogar,mean,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,1007590.0,0.02
P47T_hogar,median,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,777280.0,0.02
P47T_hogar,q10,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,317000.0,0.02
P47T_hogar,q25,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,502440.0,0.02
P47T_hogar,q75,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,1099250.0,0.02
P47T_hogar,q90,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,1543930.0,0.02
P47T_persona,mean,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,484430.0,0.02
P47T_persona,median,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,427640.0,0.02
P47T_persona,q10,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,104230.0,0.02
P47T_persona,q25,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,282530.0,0.02
P47T_persona,q75,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,677780.0,0.02
P47T_persona,q90,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,853280.0,0.02
Pobreza,mean,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,0.0556,0.02
Pobreza,sum,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,7250.0,0.02
Total,mean,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,1.0,0.02
Total,sum,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,130400.0,0.02
gap_indigencia,mean,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,881950.0,0.02
gap_indigencia,median,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,81,666200.0,0.02
