observable,sintetico,base,Q,timestamp,PROV,valor,frac
P47T_persona,mean,M24,2020-02-15,2023-10-29 07:03:24.983653,86,183080.0,0.02
P47T_persona,median,M24,2020-02-15,2023-10-29 07:03:24.983653,86,148260.0,0.02
P47T_persona,q10,M24,2020-02-15,2023-10-29 07:03:24.983653,86,5170.0,0.02
P47T_persona,q25,M24,2020-02-15,2023-10-29 07:03:24.983653,86,74290.0,0.02
P47T_persona,q75,M24,2020-02-15,2023-10-29 07:03:24.983653,86,251800.0,0.02
P47T_persona,q90,M24,2020-02-15,2023-10-29 07:03:24.983653,86,372450.0,0.02
Pobreza,mean,M24,2020-02-15,2023-10-29 07:03:24.983653,86,0.341,0.02
Pobreza,sum,M24,2020-02-15,2023-10-29 07:03:24.983653,86,169700.0,0.02
Total,mean,M24,2020-02-15,2023-10-29 07:03:24.983653,86,1.0,0.02
Total,sum,M24,2020-02-15,2023-10-29 07:03:24.983653,86,497650.0,0.02
gap_indigencia,mean,M24,2020-02-15,2023-10-29 07:03:24.983653,86,344370.0,0.02
gap_indigencia,median,M24,2020-02-15,2023-10-29 07:03:24.983653,86,273090.0,0.02
gap_pobreza,mean,M24,2020-02-15,2023-10-29 07:03:24.983653,86,162250.0,0.02
gap_pobreza,median,M24,2020-02-15,2023-10-29 07:03:24.983653,86,108190.0,0.02
CBA,mean,M24,2020-05-15,2023-10-29 07:11:41.687773,86,145850.0,0.02
CBA,median,M24,2020-05-15,2023-10-29 07:11:41.687773,86,134120.0,0.02
CBT,mean,M24,2020-05-15,2023-10-29 07:11:41.687773,86,325700.0,0.02
CBT,median,M24,2020-05-15,2023-10-29 07:11:41.687773,86,299510.0,0.02
CB_EQUIV,mean,M24,2020-05-15,2023-10-29 07:11:41.687773,86,3.676,0.02
CB_EQUIV,median,M24,2020-05-15,2023-10-29 07:11:41.687773,86,3.38,0.02
Indigencia,mean,M24,2020-05-15,2023-10-29 07:11:41.687773,86,0.1027,0.02
Indigencia,sum,M24,2020-05-15,2023-10-29 07:11:41.687773,86,51100.0,0.02
P47T_hogar,mean,M24,2020-05-15,2023-10-29 07:11:41.687773,86,420780.0,0.02
P47T_hogar,median,M24,2020-05-15,2023-10-29 07:11:41.687773,86,352750.0,0.02
P47T_hogar,q10,M24,2020-05-15,2023-10-29 07:11:41.687773,86,117760.0,0.02
P47T_hogar,q25,M24,2020-05-15,2023-10-29 07:11:41.687773,86,214180.0,0.02
P47T_hogar,q75,M24,2020-05-15,2023-10-29 07:11:41.687773,86,542850.0,0.02
P47T_hogar,q90,M24,2020-05-15,2023-10-29 07:11:41.687773,86,774830.0,0.02
P47T_persona,mean,M24,2020-05-15,2023-10-29 07:11:41.687773,86,155340.0,0.02
P47T_persona,median,M24,2020-05-15,2023-10-29 07:11:41.687773,86,126180.0,0.02
P47T_persona,q10,M24,2020-05-15,2023-10-29 07:11:41.687773,86,0.0,0.02
P47T_persona,q25,M24,2020-05-15,2023-10-29 07:11:41.687773,86,72600.0,0.02
P47T_persona,q75,M24,2020-05-15,2023-10-29 07:11:41.687773,86,214310.0,0.02
P47T_persona,q90,M24,2020-05-15,2023-10-29 07:11:41.687773,86,317000.0,0.02
Pobreza,mean,M24,2020-05-15,2023-10-29 07:11:41.687773,86,0.4022,0.02
Pobreza,sum,M24,2020-05-15,2023-10-29 07:11:41.687773,86,200150.0,0.02
Total,mean,M24,2020-05-15,2023-10-29 07:11:41.687773,86,1.0,0.02
Total,sum,M24,2020-05-15,2023-10-29 07:11:41.687773,86,497650.0,0.02
gap_indigencia,mean,M24,2020-05-15,2023-10-29 07:11:41.687773,86,274930.0,0.02
gap_indigencia,median,M24,2020-05-15,2023-10-29 07:11:41.687773,86,211820.0,0.02
gap_pobreza,mean,M24,2020-05-15,2023-10-29 07:11:41.687773,86,95080.0,0.02
gap_pobreza,median,M24,2020-05-15,2023-10-29 07:11:41.687773,86,51660.0,0.02
CBA,mean,M24,2020-08-15,2023-10-29 07:20:07.863275,86,144330.0,0.02
CBA,median,M24,2020-08-15,2023-10-29 07:20:07.863275,86,132730.0,0.02
CBT,mean,M24,2020-08-15,2023-10-29 07:20:07.863275,86,325720.0,0.02
CBT,median,M24,2020-08-15,2023-10-29 07:20:07.863275,86,299520.0,0.02
CB_EQUIV,mean,M24,2020-08-15,2023-10-29 07:20:07.863275,86,3.676,0.02
CB_EQUIV,median,M24,2020-08-15,2023-10-29 07:20:07.863275,86,3.38,0.02
Indigencia,mean,M24,2020-08-15,2023-10-29 07:20:07.863275,86,0.077,0.02
Indigencia,sum,M24,2020-08-15,2023-10-29 07:20:07.863275,86,38300.0,0.02
P47T_hogar,mean,M24,2020-08-15,2023-10-29 07:20:07.863275,86,473140.0,0.02
P47T_hogar,median,M24,2020-08-15,2023-10-29 07:20:07.863275,86,405770.0,0.02
P47T_hogar,q10,M24,2020-08-15,2023-10-29 07:20:07.863275,86,141580.0,0.02
P47T_hogar,q25,M24,2020-08-15,2023-10-29 07:20:07.863275,86,246650.0,0.02
P47T_hogar,q75,M24,2020-08-15,2023-10-29 07:20:07.863275,86,613350.0,0.02
P47T_hogar,q90,M24,2020-08-15,2023-10-29 07:20:07.863275,86,885620.0,0.02
P47T_persona,mean,M24,2020-08-15,2023-10-29 07:20:07.863275,86,177230.0,0.02
P47T_persona,median,M24,2020-08-15,2023-10-29 07:20:07.863275,86,148260.0,0.02
P47T_persona,q10,M24,2020-08-15,2023-10-29 07:20:07.863275,86,0.0,0.02
P47T_persona,q25,M24,2020-08-15,2023-10-29 07:20:07.863275,86,79600.0,0.02
P47T_persona,q75,M24,2020-08-15,2023-10-29 07:20:07.863275,86,224410.0,0.02
P47T_persona,q90,M24,2020-08-15,2023-10-29 07:20:07.863275,86,331940.0,0.02
Pobreza,mean,M24,2020-08-15,2023-10-29 07:20:07.863275,86,0.3248,0.02
Pobreza,sum,M24,2020-08-15,2023-10-29 07:20:07.863275,86,161650.0,0.02
Total,mean,M24,2020-08-15,2023-10-29 07:20:07.863275,86,1.0,0.02
Total,sum,M24,2020-08-15,2023-10-29 07:20:07.863275,86,497650.0,0.02
gap_indigencia,mean,M24,2020-08-15,2023-10-29 07:20:07.863275,86,328800.0,0.02
gap_indigencia,median,M24,2020-08-15,2023-10-29 07:20:07.863275,86,266470.0,0.02
gap_pobreza,mean,M24,2020-08-15,2023-10-29 07:20:07.863275,86,147420.0,0.02
gap_pobreza,median,M24,2020-08-15,2023-10-29 07:20:07.863275,86,102910.0,0.02
CBA,mean,M24,2020-11-15,2023-10-29 07:28:45.432956,86,150880.0,0.02
CBA,median,M24,2020-11-15,2023-10-29 07:28:45.432956,86,138740.0,0.02
CBT,mean,M24,2020-11-15,2023-10-29 07:28:45.432956,86,335960.0,0.02
CBT,median,M24,2020-11-15,2023-10-29 07:28:45.432956,86,308940.0,0.02
CB_EQUIV,mean,M24,2020-11-15,2023-10-29 07:28:45.432956,86,3.676,0.02
CB_EQUIV,median,M24,2020-11-15,2023-10-29 07:28:45.432956,86,3.38,0.02
Indigencia,mean,M24,2020-11-15,2023-10-29 07:28:45.432956,86,0.1204,0.02
Indigencia,sum,M24,2020-11-15,2023-10-29 07:28:45.432956,86,59900.0,0.02
P47T_hogar,mean,M24,2020-11-15,2023-10-29 07:28:45.432956,86,401560.0,0.02
P47T_hogar,median,M24,2020-11-15,2023-10-29 07:28:45.432956,86,344970.0,0.02
P47T_hogar,q10,M24,2020-11-15,2023-10-29 07:28:45.432956,86,121410.0,0.02
P47T_hogar,q25,M24,2020-11-15,2023-10-29 07:28:45.432956,86,214310.0,0.02
P47T_hogar,q75,M24,2020-11-15,2023-10-29 07:28:45.432956,86,522410.0,0.02
P47T_hogar,q90,M24,2020-11-15,2023-10-29 07:28:45.432956,86,756360.0,0.02
P47T_persona,mean,M24,2020-11-15,2023-10-29 07:28:45.432956,86,150580.0,0.02
P47T_persona,median,M24,2020-11-15,2023-10-29 07:28:45.432956,86,126180.0,0.02
P47T_persona,q10,M24,2020-11-15,2023-10-29 07:28:45.432956,86,0.0,0.02
P47T_persona,q25,M24,2020-11-15,2023-10-29 07:28:45.432956,86,67750.0,0.02
P47T_persona,q75,M24,2020-11-15,2023-10-29 07:28:45.432956,86,200000.0,0.02
P47T_persona,q90,M24,2020-11-15,2023-10-29 07:28:45.432956,86,269810.0,0.02
Pobreza,mean,M24,2020-11-15,2023-10-29 07:28:45.432956,86,0.428,0.02
Pobreza,sum,M24,2020-11-15,2023-10-29 07:28:45.432956,86,213000.0,0.02
Total,mean,M24,2020-11-15,2023-10-29 07:28:45.432956,86,1.0,0.02
Total,sum,M24,2020-11-15,2023-10-29 07:28:45.432956,86,497650.0,0.02
gap_indigencia,mean,M24,2020-11-15,2023-10-29 07:28:45.432956,86,250680.0,0.02
gap_indigencia,median,M24,2020-11-15,2023-10-29 07:28:45.432956,86,199900.0,0.02
gap_pobreza,mean,M24,2020-11-15,2023-10-29 07:28:45.432956,86,65600.0,0.02
gap_pobreza,median,M24,2020-11-15,2023-10-29 07:28:45.432956,86,37930.0,0.02
CBA,mean,M24,2021-02-15,2023-10-29 07:37:26.361305,86,151270.0,0.02
CBA,median,M24,2021-02-15,2023-10-29 07:37:26.361305,86,137190.0,0.02
CBT,mean,M24,2021-02-15,2023-10-29 07:37:26.361305,86,332290.0,0.02
CBT,median,M24,2021-02-15,2023-10-29 07:37:26.361305,86,301360.0,0.02
CB_EQUIV,mean,M24,2021-02-15,2023-10-29 07:37:26.361305,86,3.694,0.02
CB_EQUIV,median,M24,2021-02-15,2023-10-29 07:37:26.361305,86,3.35,0.02
Indigencia,mean,M24,2021-02-15,2023-10-29 07:37:26.361305,86,0.1207,0.02
Indigencia,sum,M24,2021-02-15,2023-10-29 07:37:26.361305,86,60750.0,0.02
P47T_hogar,mean,M24,2021-02-15,2023-10-29 07:37:26.361305,86,453820.0,0.02
P47T_hogar,median,M24,2021-02-15,2023-10-29 07:37:26.361305,86,348480.0,0.02
P47T_hogar,q10,M24,2021-02-15,2023-10-29 07:37:26.361305,86,114420.0,0.02
P47T_hogar,q25,M24,2021-02-15,2023-10-29 07:37:26.361305,86,207470.0,0.02
P47T_hogar,q75,M24,2021-02-15,2023-10-29 07:37:26.361305,86,573400.0,0.02
P47T_hogar,q90,M24,2021-02-15,2023-10-29 07:37:26.361305,86,852550.0,0.02
P47T_persona,mean,M24,2021-02-15,2023-10-29 07:37:26.361305,86,162550.0,0.02
P47T_persona,median,M24,2021-02-15,2023-10-29 07:37:26.361305,86,120500.0,0.02
P47T_persona,q10,M24,2021-02-15,2023-10-29 07:37:26.361305,86,12020.0,0.02
P47T_persona,q25,M24,2021-02-15,2023-10-29 07:37:26.361305,86,70940.0,0.02
P47T_persona,q75,M24,2021-02-15,2023-10-29 07:37:26.361305,86,214310.0,0.02
P47T_persona,q90,M24,2021-02-15,2023-10-29 07:37:26.361305,86,355690.0,0.02
Pobreza,mean,M24,2021-02-15,2023-10-29 07:37:26.361305,86,0.4172,0.02
Pobreza,sum,M24,2021-02-15,2023-10-29 07:37:26.361305,86,209950.0,0.02
Total,mean,M24,2021-02-15,2023-10-29 07:37:26.361305,86,1.0,0.02
Total,sum,M24,2021-02-15,2023-10-29 07:37:26.361305,86,503200.0,0.02
gap_indigencia,mean,M24,2021-02-15,2023-10-29 07:37:26.361305,86,302550.0,0.02
gap_indigencia,median,M24,2021-02-15,2023-10-29 07:37:26.361305,86,204470.0,0.02
gap_pobreza,mean,M24,2021-02-15,2023-10-29 07:37:26.361305,86,121530.0,0.02
gap_pobreza,median,M24,2021-02-15,2023-10-29 07:37:26.361305,86,48590.0,0.02
CBA,mean,M24,2021-05-15,2023-10-29 07:46:21.147694,86,151290.0,0.02
CBA,median,M24,2021-05-15,2023-10-29 07:46:21.147694,86,137200.0,0.02
CBT,mean,M24,2021-05-15,2023-10-29 07:46:21.147694,86,329810.0,0.02
CBT,median,M24,2021-05-15,2023-10-29 07:46:21.147694,86,299110.0,0.02
CB_EQUIV,mean,M24,2021-05-15,2023-10-29 07:46:21.147694,86,3.694,0.02
CB_EQUIV,median,M24,2021-05-15,2023-10-29 07:46:21.147694,86,3.35,0.02
Indigencia,mean,M24,2021-05-15,2023-10-29 07:46:21.147694,86,0.1447,0.02
Indigencia,sum,M24,2021-05-15,2023-10-29 07:46:21.147694,86,72800.0,0.02
P47T_hogar,mean,M24,2021-05-15,2023-10-29 07:46:21.147694,86,432650.0,0.02
P47T_hogar,median,M24,2021-05-15,2023-10-29 07:46:21.147694,86,305260.0,0.02
P47T_hogar,q10,M24,2021-05-15,2023-10-29 07:46:21.147694,86,107390.0,0.02
P47T_hogar,q25,M24,2021-05-15,2023-10-29 07:46:21.147694,86,186650.0,0.02
P47T_hogar,q75,M24,2021-05-15,2023-10-29 07:46:21.147694,86,485800.0,0.02
P47T_hogar,q90,M24,2021-05-15,2023-10-29 07:46:21.147694,86,712380.0,0.02
P47T_persona,mean,M24,2021-05-15,2023-10-29 07:46:21.147694,86,143490.0,0.02
P47T_persona,median,M24,2021-05-15,2023-10-29 07:46:21.147694,86,107390.0,0.02
P47T_persona,q10,M24,2021-05-15,2023-10-29 07:46:21.147694,86,13180.0,0.02
P47T_persona,q25,M24,2021-05-15,2023-10-29 07:46:21.147694,86,59000.0,0.02
P47T_persona,q75,M24,2021-05-15,2023-10-29 07:46:21.147694,86,170230.0,0.02
P47T_persona,q90,M24,2021-05-15,2023-10-29 07:46:21.147694,86,269810.0,0.02
Pobreza,mean,M24,2021-05-15,2023-10-29 07:46:21.147694,86,0.4882,0.02
Pobreza,sum,M24,2021-05-15,2023-10-29 07:46:21.147694,86,245650.0,0.02
Total,mean,M24,2021-05-15,2023-10-29 07:46:21.147694,86,1.0,0.02
Total,sum,M24,2021-05-15,2023-10-29 07:46:21.147694,86,503200.0,0.02
gap_indigencia,mean,M24,2021-05-15,2023-10-29 07:46:21.147694,86,281360.0,0.02
gap_indigencia,median,M24,2021-05-15,2023-10-29 07:46:21.147694,86,156470.0,0.02
gap_pobreza,mean,M24,2021-05-15,2023-10-29 07:46:21.147694,86,102840.0,0.02
gap_pobreza,median,M24,2021-05-15,2023-10-29 07:46:21.147694,86,6120.0,0.02
CBA,mean,M24,2021-08-15,2023-10-29 07:55:14.744537,86,149230.0,0.02
CBA,median,M24,2021-08-15,2023-10-29 07:55:14.744537,86,135340.0,0.02
CBT,mean,M24,2021-08-15,2023-10-29 07:55:14.744537,86,323820.0,0.02
CBT,median,M24,2021-08-15,2023-10-29 07:55:14.744537,86,293680.0,0.02
CB_EQUIV,mean,M24,2021-08-15,2023-10-29 07:55:14.744537,86,3.694,0.02
CB_EQUIV,median,M24,2021-08-15,2023-10-29 07:55:14.744537,86,3.35,0.02
Indigencia,mean,M24,2021-08-15,2023-10-29 07:55:14.744537,86,0.1207,0.02
Indigencia,sum,M24,2021-08-15,2023-10-29 07:55:14.744537,86,60750.0,0.02
P47T_hogar,mean,M24,2021-08-15,2023-10-29 07:55:14.744537,86,434920.0,0.02
P47T_hogar,median,M24,2021-08-15,2023-10-29 07:55:14.744537,86,344280.0,0.02
P47T_hogar,q10,M24,2021-08-15,2023-10-29 07:55:14.744537,86,117460.0,0.02
P47T_hogar,q25,M24,2021-08-15,2023-10-29 07:55:14.744537,86,202230.0,0.02
P47T_hogar,q75,M24,2021-08-15,2023-10-29 07:55:14.744537,86,555850.0,0.02
P47T_hogar,q90,M24,2021-08-15,2023-10-29 07:55:14.744537,86,822100.0,0.02
P47T_persona,mean,M24,2021-08-15,2023-10-29 07:55:14.744537,86,155790.0,0.02
P47T_persona,median,M24,2021-08-15,2023-10-29 07:55:14.744537,86,123310.0,0.02
P47T_persona,q10,M24,2021-08-15,2023-10-29 07:55:14.744537,86,14800.0,0.02
P47T_persona,q25,M24,2021-08-15,2023-10-29 07:55:14.744537,86,72600.0,0.02
P47T_persona,q75,M24,2021-08-15,2023-10-29 07:55:14.744537,86,200000.0,0.02
P47T_persona,q90,M24,2021-08-15,2023-10-29 07:55:14.744537,86,309790.0,0.02
Pobreza,mean,M24,2021-08-15,2023-10-29 07:55:14.744537,86,0.3921,0.02
Pobreza,sum,M24,2021-08-15,2023-10-29 07:55:14.744537,86,197300.0,0.02
Total,mean,M24,2021-08-15,2023-10-29 07:55:14.744537,86,1.0,0.02
Total,sum,M24,2021-08-15,2023-10-29 07:55:14.744537,86,503200.0,0.02
gap_indigencia,mean,M24,2021-08-15,2023-10-29 07:55:14.744537,86,285690.0,0.02
gap_indigencia,median,M24,2021-08-15,2023-10-29 07:55:14.744537,86,204470.0,0.02
gap_pobreza,mean,M24,2021-08-15,2023-10-29 07:55:14.744537,86,111100.0,0.02
gap_pobreza,median,M24,2021-08-15,2023-10-29 07:55:14.744537,86,53720.0,0.02
CBA,mean,M24,2021-11-15,2023-10-29 08:04:19.475340,86,148120.0,0.02
CBA,median,M24,2021-11-15,2023-10-29 08:04:19.475340,86,134340.0,0.02
CBT,mean,M24,2021-11-15,2023-10-29 08:04:19.475340,86,319460.0,0.02
CBT,median,M24,2021-11-15,2023-10-29 08:04:19.475340,86,289720.0,0.02
CB_EQUIV,mean,M24,2021-11-15,2023-10-29 08:04:19.475340,86,3.694,0.02
CB_EQUIV,median,M24,2021-11-15,2023-10-29 08:04:19.475340,86,3.35,0.02
Indigencia,mean,M24,2021-11-15,2023-10-29 08:04:19.475340,86,0.1226,0.02
Indigencia,sum,M24,2021-11-15,2023-10-29 08:04:19.475340,86,61700.0,0.02
P47T_hogar,mean,M24,2021-11-15,2023-10-29 08:04:19.475340,86,405230.0,0.02
P47T_hogar,median,M24,2021-11-15,2023-10-29 08:04:19.475340,86,333490.0,0.02
P47T_hogar,q10,M24,2021-11-15,2023-10-29 08:04:19.475340,86,112460.0,0.02
P47T_hogar,q25,M24,2021-11-15,2023-10-29 08:04:19.475340,86,195560.0,0.02
P47T_hogar,q75,M24,2021-11-15,2023-10-29 08:04:19.475340,86,522170.0,0.02
P47T_hogar,q90,M24,2021-11-15,2023-10-29 08:04:19.475340,86,764730.0,0.02
P47T_persona,mean,M24,2021-11-15,2023-10-29 08:04:19.475340,86,144450.0,0.02
P47T_persona,median,M24,2021-11-15,2023-10-29 08:04:19.475340,86,126180.0,0.02
P47T_persona,q10,M24,2021-11-15,2023-10-29 08:04:19.475340,86,13490.0,0.02
P47T_persona,q25,M24,2021-11-15,2023-10-29 08:04:19.475340,86,66210.0,0.02
P47T_persona,q75,M24,2021-11-15,2023-10-29 08:04:19.475340,86,191000.0,0.02
P47T_persona,q90,M24,2021-11-15,2023-10-29 08:04:19.475340,86,269810.0,0.02
Pobreza,mean,M24,2021-11-15,2023-10-29 08:04:19.475340,86,0.4054,0.02
Pobreza,sum,M24,2021-11-15,2023-10-29 08:04:19.475340,86,204000.0,0.02
Total,mean,M24,2021-11-15,2023-10-29 08:04:19.475340,86,1.0,0.02
Total,sum,M24,2021-11-15,2023-10-29 08:04:19.475340,86,503200.0,0.02
gap_indigencia,mean,M24,2021-11-15,2023-10-29 08:04:19.475340,86,257110.0,0.02
gap_indigencia,median,M24,2021-11-15,2023-10-29 08:04:19.475340,86,188320.0,0.02
gap_pobreza,mean,M24,2021-11-15,2023-10-29 08:04:19.475340,86,85770.0,0.02
gap_pobreza,median,M24,2021-11-15,2023-10-29 08:04:19.475340,86,44610.0,0.02
CBA,mean,M24,2022-02-15,2023-10-29 08:13:22.510095,86,151160.0,0.02
CBA,median,M24,2022-02-15,2023-10-29 08:13:22.510095,86,140640.0,0.02
CBT,mean,M24,2022-02-15,2023-10-29 08:13:22.510095,86,316370.0,0.02
CBT,median,M24,2022-02-15,2023-10-29 08:13:22.510095,86,294370.0,0.02
CB_EQUIV,mean,M24,2022-02-15,2023-10-29 08:13:22.510095,86,3.697,0.02
CB_EQUIV,median,M24,2022-02-15,2023-10-29 08:13:22.510095,86,3.44,0.02
Indigencia,mean,M24,2022-02-15,2023-10-29 08:13:22.510095,86,0.091,0.02
Indigencia,sum,M24,2022-02-15,2023-10-29 08:13:22.510095,86,46450.0,0.02
P47T_hogar,mean,M24,2022-02-15,2023-10-29 08:13:22.510095,86,469530.0,0.02
P47T_hogar,median,M24,2022-02-15,2023-10-29 08:13:22.510095,86,378260.0,0.02
P47T_hogar,q10,M24,2022-02-15,2023-10-29 08:13:22.510095,86,133880.0,0.02
P47T_hogar,q25,M24,2022-02-15,2023-10-29 08:13:22.510095,86,227490.0,0.02
P47T_hogar,q75,M24,2022-02-15,2023-10-29 08:13:22.510095,86,608520.0,0.02
P47T_hogar,q90,M24,2022-02-15,2023-10-29 08:13:22.510095,86,886550.0,0.02
P47T_persona,mean,M24,2022-02-15,2023-10-29 08:13:22.510095,86,171200.0,0.02
P47T_persona,median,M24,2022-02-15,2023-10-29 08:13:22.510095,86,135210.0,0.02
P47T_persona,q10,M24,2022-02-15,2023-10-29 08:13:22.510095,86,17010.0,0.02
P47T_persona,q25,M24,2022-02-15,2023-10-29 08:13:22.510095,86,74290.0,0.02
P47T_persona,q75,M24,2022-02-15,2023-10-29 08:13:22.510095,86,224410.0,0.02
P47T_persona,q90,M24,2022-02-15,2023-10-29 08:13:22.510095,86,347590.0,0.02
Pobreza,mean,M24,2022-02-15,2023-10-29 08:13:22.510095,86,0.3361,0.02
Pobreza,sum,M24,2022-02-15,2023-10-29 08:13:22.510095,86,171550.0,0.02
Total,mean,M24,2022-02-15,2023-10-29 08:13:22.510095,86,1.0,0.02
Total,sum,M24,2022-02-15,2023-10-29 08:13:22.510095,86,510450.0,0.02
gap_indigencia,mean,M24,2022-02-15,2023-10-29 08:13:22.510095,86,318370.0,0.02
gap_indigencia,median,M24,2022-02-15,2023-10-29 08:13:22.510095,86,230500.0,0.02
gap_pobreza,mean,M24,2022-02-15,2023-10-29 08:13:22.510095,86,153150.0,0.02
gap_pobreza,median,M24,2022-02-15,2023-10-29 08:13:22.510095,86,84300.0,0.02
CBA,mean,M24,2022-05-15,2023-10-29 08:22:36.253213,86,152530.0,0.02
CBA,median,M24,2022-05-15,2023-10-29 08:22:36.253213,86,141920.0,0.02
CBT,mean,M24,2022-05-15,2023-10-29 08:22:36.253213,86,317260.0,0.02
CBT,median,M24,2022-05-15,2023-10-29 08:22:36.253213,86,295200.0,0.02
CB_EQUIV,mean,M24,2022-05-15,2023-10-29 08:22:36.253213,86,3.697,0.02
CB_EQUIV,median,M24,2022-05-15,2023-10-29 08:22:36.253213,86,3.44,0.02
Indigencia,mean,M24,2022-05-15,2023-10-29 08:22:36.253213,86,0.1204,0.02
Indigencia,sum,M24,2022-05-15,2023-10-29 08:22:36.253213,86,61450.0,0.02
P47T_hogar,mean,M24,2022-05-15,2023-10-29 08:22:36.253213,86,392770.0,0.02
P47T_hogar,median,M24,2022-05-15,2023-10-29 08:22:36.253213,86,317120.0,0.02
P47T_hogar,q10,M24,2022-05-15,2023-10-29 08:22:36.253213,86,117760.0,0.02
P47T_hogar,q25,M24,2022-05-15,2023-10-29 08:22:36.253213,86,193980.0,0.02
P47T_hogar,q75,M24,2022-05-15,2023-10-29 08:22:36.253213,86,500810.0,0.02
P47T_hogar,q90,M24,2022-05-15,2023-10-29 08:22:36.253213,86,713330.0,0.02
P47T_persona,mean,M24,2022-05-15,2023-10-29 08:22:36.253213,86,141570.0,0.02
P47T_persona,median,M24,2022-05-15,2023-10-29 08:22:36.253213,86,115080.0,0.02
P47T_persona,q10,M24,2022-05-15,2023-10-29 08:22:36.253213,86,16610.0,0.02
P47T_persona,q25,M24,2022-05-15,2023-10-29 08:22:36.253213,86,66210.0,0.02
P47T_persona,q75,M24,2022-05-15,2023-10-29 08:22:36.253213,86,186650.0,0.02
P47T_persona,q90,M24,2022-05-15,2023-10-29 08:22:36.253213,86,269810.0,0.02
Pobreza,mean,M24,2022-05-15,2023-10-29 08:22:36.253213,86,0.4298,0.02
Pobreza,sum,M24,2022-05-15,2023-10-29 08:22:36.253213,86,219400.0,0.02
Total,mean,M24,2022-05-15,2023-10-29 08:22:36.253213,86,1.0,0.02
Total,sum,M24,2022-05-15,2023-10-29 08:22:36.253213,86,510450.0,0.02
gap_indigencia,mean,M24,2022-05-15,2023-10-29 08:22:36.253213,86,240240.0,0.02
gap_indigencia,median,M24,2022-05-15,2023-10-29 08:22:36.253213,86,172880.0,0.02
gap_pobreza,mean,M24,2022-05-15,2023-10-29 08:22:36.253213,86,75500.0,0.02
gap_pobreza,median,M24,2022-05-15,2023-10-29 08:22:36.253213,86,32150.0,0.02
CBA,mean,M24,2022-08-15,2023-10-29 08:31:57.322701,86,151420.0,0.02
CBA,median,M24,2022-08-15,2023-10-29 08:31:57.322701,86,140890.0,0.02
CBT,mean,M24,2022-08-15,2023-10-29 08:31:57.322701,86,316970.0,0.02
CBT,median,M24,2022-08-15,2023-10-29 08:31:57.322701,86,294930.0,0.02
CB_EQUIV,mean,M24,2022-08-15,2023-10-29 08:31:57.322701,86,3.697,0.02
CB_EQUIV,median,M24,2022-08-15,2023-10-29 08:31:57.322701,86,3.44,0.02
Indigencia,mean,M24,2022-08-15,2023-10-29 08:31:57.322701,86,0.1092,0.02
Indigencia,sum,M24,2022-08-15,2023-10-29 08:31:57.322701,86,55750.0,0.02
P47T_hogar,mean,M24,2022-08-15,2023-10-29 08:31:57.322701,86,444910.0,0.02
P47T_hogar,median,M24,2022-08-15,2023-10-29 08:31:57.322701,86,343100.0,0.02
P47T_hogar,q10,M24,2022-08-15,2023-10-29 08:31:57.322701,86,123680.0,0.02
P47T_hogar,q25,M24,2022-08-15,2023-10-29 08:31:57.322701,86,209820.0,0.02
P47T_hogar,q75,M24,2022-08-15,2023-10-29 08:31:57.322701,86,541300.0,0.02
P47T_hogar,q90,M24,2022-08-15,2023-10-29 08:31:57.322701,86,775640.0,0.02
P47T_persona,mean,M24,2022-08-15,2023-10-29 08:31:57.322701,86,157670.0,0.02
P47T_persona,median,M24,2022-08-15,2023-10-29 08:31:57.322701,86,120500.0,0.02
P47T_persona,q10,M24,2022-08-15,2023-10-29 08:31:57.322701,86,13490.0,0.02
P47T_persona,q25,M24,2022-08-15,2023-10-29 08:31:57.322701,86,74290.0,0.02
P47T_persona,q75,M24,2022-08-15,2023-10-29 08:31:57.322701,86,200000.0,0.02
P47T_persona,q90,M24,2022-08-15,2023-10-29 08:31:57.322701,86,311230.0,0.02
Pobreza,mean,M24,2022-08-15,2023-10-29 08:31:57.322701,86,0.3885,0.02
Pobreza,sum,M24,2022-08-15,2023-10-29 08:31:57.322701,86,198300.0,0.02
Total,mean,M24,2022-08-15,2023-10-29 08:31:57.322701,86,1.0,0.02
Total,sum,M24,2022-08-15,2023-10-29 08:31:57.322701,86,510450.0,0.02
gap_indigencia,mean,M24,2022-08-15,2023-10-29 08:31:57.322701,86,293490.0,0.02
gap_indigencia,median,M24,2022-08-15,2023-10-29 08:31:57.322701,86,198660.0,0.02
gap_pobreza,mean,M24,2022-08-15,2023-10-29 08:31:57.322701,86,127940.0,0.02
gap_pobreza,median,M24,2022-08-15,2023-10-29 08:31:57.322701,86,57850.0,0.02
CBA,mean,M24,2022-11-15,2023-10-29 08:41:29.782015,86,155310.0,0.02
CBA,median,M24,2022-11-15,2023-10-29 08:41:29.782015,86,144510.0,0.02
CBT,mean,M24,2022-11-15,2023-10-29 08:41:29.782015,86,326130.0,0.02
CBT,median,M24,2022-11-15,2023-10-29 08:41:29.782015,86,303450.0,0.02
CB_EQUIV,mean,M24,2022-11-15,2023-10-29 08:41:29.782015,86,3.697,0.02
CB_EQUIV,median,M24,2022-11-15,2023-10-29 08:41:29.782015,86,3.44,0.02
Indigencia,mean,M24,2022-11-15,2023-10-29 08:41:29.782015,86,0.1293,0.02
Indigencia,sum,M24,2022-11-15,2023-10-29 08:41:29.782015,86,66000.0,0.02
