observable,sintetico,base,Q,timestamp,AGLOSI,Region,valor,frac
P47T_hogar,q10,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noreste,0.0,0.02
P47T_hogar,q25,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noreste,5220.0,0.02
P47T_hogar,q75,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noreste,126180.0,0.02
P47T_hogar,q90,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noreste,174660.0,0.02
Pobreza,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noreste,1.0,0.02
Pobreza,sum,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noreste,30750.0,0.02
Total,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noreste,1.0,0.02
Total,sum,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noreste,30750.0,0.02
gap_indigencia,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noreste,-60750.0,0.02
gap_indigencia,median,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noreste,-48850.0,0.02
gap_pobreza,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noreste,-233500.0,0.02
gap_pobreza,median,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noreste,-214140.0,0.02
CBA,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,136730.0,0.02
CBA,median,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,129990.0,0.02
CBT,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,303700.0,0.02
CBT,median,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,288730.0,0.02
CB_EQUIV,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,3.461,0.02
CB_EQUIV,median,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,3.29,0.02
Indigencia,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,1.0,0.02
Indigencia,sum,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,33950.0,0.02
P47T_hogar,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,78890.0,0.02
P47T_hogar,median,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,74290.0,0.02
P47T_hogar,q10,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,0.0,0.02
P47T_hogar,q25,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,0.0,0.02
P47T_hogar,q75,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,126180.0,0.02
P47T_hogar,q90,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,167990.0,0.02
Pobreza,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,1.0,0.02
Pobreza,sum,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,33950.0,0.02
Total,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,1.0,0.02
Total,sum,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,33950.0,0.02
gap_indigencia,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,-57850.0,0.02
gap_indigencia,median,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,-49940.0,0.02
gap_pobreza,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,-224820.0,0.02
gap_pobreza,median,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,noroeste,-211420.0,0.02
CBA,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,140880.0,0.02
CBA,median,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,128900.0,0.02
CBT,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,337060.0,0.02
CBT,median,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,308410.0,0.02
CB_EQUIV,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,3.126,0.02
CB_EQUIV,median,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,2.86,0.02
Indigencia,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,1.0,0.02
Indigencia,sum,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,86000.0,0.02
P47T_hogar,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,69260.0,0.02
P47T_hogar,median,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,41760.0,0.02
P47T_hogar,q10,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,0.0,0.02
P47T_hogar,q25,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,0.0,0.02
P47T_hogar,q75,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,117600.0,0.02
P47T_hogar,q90,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,166710.0,0.02
Pobreza,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,1.0,0.02
Pobreza,sum,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,86000.0,0.02
Total,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,1.0,0.02
Total,sum,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,86000.0,0.02
gap_indigencia,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,-71620.0,0.02
gap_indigencia,median,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,-60975.0,0.02
gap_pobreza,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,-267800.0,0.02
gap_pobreza,median,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,pampeana,-246940.0,0.02
CBA,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,123350.0,0.02
CBA,median,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,107825.0,0.02
CBT,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,335110.0,0.02
CBT,median,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,292940.0,0.02
CB_EQUIV,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,2.625,0.02
CB_EQUIV,median,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,2.295,0.02
Indigencia,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,1.0,0.02
Indigencia,sum,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,8500.0,0.02
P47T_hogar,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,38790.0,0.02
P47T_hogar,median,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,0.0,0.02
P47T_hogar,q10,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,0.0,0.02
P47T_hogar,q25,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,0.0,0.02
P47T_hogar,q75,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,52910.0,0.02
P47T_hogar,q90,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,126770.0,0.02
Pobreza,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,1.0,0.02
Pobreza,sum,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,8500.0,0.02
Total,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,1.0,0.02
Total,sum,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,8500.0,0.02
gap_indigencia,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,-84560.0,0.02
gap_indigencia,median,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,-72865.0,0.02
gap_pobreza,mean,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,-296320.0,0.02
gap_pobreza,median,Hi,2015-02-15,2023-10-29 05:03:02.531115,True,patagonia,-273790.0,0.02
CBA,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,128510.0,0.02
CBA,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,116935.0,0.02
CBT,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,327460.0,0.02
CBT,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,297950.0,0.02
CB_EQUIV,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,3.171,0.02
CB_EQUIV,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,2.885,0.02
Indigencia,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,1.0,0.02
Indigencia,sum,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,20400.0,0.02
P47T_hogar,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,64260.0,0.02
P47T_hogar,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,40850.0,0.02
P47T_hogar,q10,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,0.0,0.02
P47T_hogar,q25,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,0.0,0.02
P47T_hogar,q75,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,110400.0,0.02
P47T_hogar,q90,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,178240.0,0.02
Pobreza,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,1.0,0.02
Pobreza,sum,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,20400.0,0.02
Total,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,1.0,0.02
Total,sum,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,20400.0,0.02
gap_indigencia,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,-64250.0,0.02
gap_indigencia,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,-58540.0,0.02
gap_pobreza,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,-263190.0,0.02
gap_pobreza,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,cuyo,-249930.0,0.02
CBA,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,136550.0,0.02
CBA,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,126880.0,0.02
CBT,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,326820.0,0.02
CBT,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,303670.0,0.02
CB_EQUIV,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,3.003,0.02
CB_EQUIV,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,2.79,0.02
Indigencia,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,1.0,0.02
Indigencia,sum,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,156900.0,0.02
P47T_hogar,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,67990.0,0.02
P47T_hogar,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,47950.0,0.02
P47T_hogar,q10,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,0.0,0.02
P47T_hogar,q25,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,0.0,0.02
P47T_hogar,q75,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,117760.0,0.02
P47T_hogar,q90,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,159260.0,0.02
Pobreza,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,1.0,0.02
Pobreza,sum,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,156900.0,0.02
Total,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,1.0,0.02
Total,sum,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,156900.0,0.02
gap_indigencia,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,-68560.0,0.02
gap_indigencia,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,-59455.0,0.02
gap_pobreza,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,-258830.0,0.02
gap_pobreza,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,gran_buenos_aires,-240340.0,0.02
CBA,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,139350.0,0.02
CBA,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,125375.0,0.02
CBT,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,312230.0,0.02
CBT,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,280905.0,0.02
CB_EQUIV,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,3.423,0.02
CB_EQUIV,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,3.08,0.02
Indigencia,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,1.0,0.02
Indigencia,sum,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,26600.0,0.02
P47T_hogar,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,78770.0,0.02
P47T_hogar,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,66770.0,0.02
P47T_hogar,q10,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,0.0,0.02
P47T_hogar,q25,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,0.0,0.02
P47T_hogar,q75,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,127560.0,0.02
P47T_hogar,q90,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,178250.0,0.02
Pobreza,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,1.0,0.02
Pobreza,sum,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,26600.0,0.02
Total,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,1.0,0.02
Total,sum,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,26600.0,0.02
gap_indigencia,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,-60580.0,0.02
gap_indigencia,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,-53940.0,0.02
gap_pobreza,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,-233460.0,0.02
gap_pobreza,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noreste,-216675.0,0.02
CBA,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,136400.0,0.02
CBA,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,126830.0,0.02
CBT,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,302960.0,0.02
CBT,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,281710.0,0.02
CB_EQUIV,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,3.452,0.02
CB_EQUIV,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,3.21,0.02
Indigencia,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,1.0,0.02
Indigencia,sum,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,34650.0,0.02
P47T_hogar,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,76060.0,0.02
P47T_hogar,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,67750.0,0.02
P47T_hogar,q10,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,0.0,0.02
P47T_hogar,q25,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,9990.0,0.02
P47T_hogar,q75,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,119480.0,0.02
P47T_hogar,q90,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,166590.0,0.02
Pobreza,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,1.0,0.02
Pobreza,sum,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,34650.0,0.02
Total,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,1.0,0.02
Total,sum,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,34650.0,0.02
gap_indigencia,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,-60330.0,0.02
gap_indigencia,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,-52400.0,0.02
gap_pobreza,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,-226900.0,0.02
gap_pobreza,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,noroeste,-209220.0,0.02
CBA,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,137010.0,0.02
CBA,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,126640.0,0.02
CBT,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,327830.0,0.02
CBT,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,303010.0,0.02
CB_EQUIV,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,3.04,0.02
CB_EQUIV,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,2.81,0.02
Indigencia,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,1.0,0.02
Indigencia,sum,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,92100.0,0.02
P47T_hogar,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,67780.0,0.02
P47T_hogar,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,47950.0,0.02
P47T_hogar,q10,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,0.0,0.02
P47T_hogar,q25,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,0.0,0.02
P47T_hogar,q75,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,113800.0,0.02
P47T_hogar,q90,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,161560.0,0.02
Pobreza,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,1.0,0.02
Pobreza,sum,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,92100.0,0.02
Total,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,1.0,0.02
Total,sum,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,92100.0,0.02
gap_indigencia,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,-69240.0,0.02
gap_indigencia,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,-59165.0,0.02
gap_pobreza,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,-260050.0,0.02
gap_pobreza,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,pampeana,-239390.0,0.02
CBA,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,127860.0,0.02
CBA,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,112760.0,0.02
CBT,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,347380.0,0.02
CBT,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,306340.0,0.02
CB_EQUIV,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,2.722,0.02
CB_EQUIV,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,2.4,0.02
Indigencia,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,1.0,0.02
Indigencia,sum,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,8550.0,0.02
P47T_hogar,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,44040.0,0.02
P47T_hogar,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,0.0,0.02
P47T_hogar,q10,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,0.0,0.02
P47T_hogar,q25,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,0.0,0.02
P47T_hogar,q75,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,79600.0,0.02
P47T_hogar,q90,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,138360.0,0.02
Pobreza,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,1.0,0.02
Pobreza,sum,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,8550.0,0.02
Total,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,1.0,0.02
Total,sum,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,8550.0,0.02
gap_indigencia,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,-83830.0,0.02
gap_indigencia,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,-74400.0,0.02
gap_pobreza,mean,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,-303340.0,0.02
gap_pobreza,median,Hi,2015-05-15,2023-10-29 05:09:33.416922,True,patagonia,-287200.0,0.02
CBA,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,131640.0,0.02
CBA,median,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,119880.0,0.02
CBT,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,341830.0,0.02
CBT,median,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,311280.0,0.02
CB_EQUIV,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,3.36,0.02
CB_EQUIV,median,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,3.06,0.02
Indigencia,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,1.0,0.02
Indigencia,sum,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,29750.0,0.02
P47T_hogar,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,69250.0,0.02
P47T_hogar,median,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,58780.0,0.02
P47T_hogar,q10,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,0.0,0.02
P47T_hogar,q25,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,0.0,0.02
P47T_hogar,q75,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,107390.0,0.02
P47T_hogar,q90,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,155670.0,0.02
Pobreza,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,1.0,0.02
Pobreza,sum,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,29750.0,0.02
Total,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,1.0,0.02
Total,sum,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,29750.0,0.02
gap_indigencia,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,-62400.0,0.02
gap_indigencia,median,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,-53740.0,0.02
gap_pobreza,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,-272580.0,0.02
gap_pobreza,median,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,cuyo,-253410.0,0.02
CBA,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,128520.0,0.02
CBA,median,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,116320.0,0.02
CBT,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,313140.0,0.02
CBT,median,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,283430.0,0.02
CB_EQUIV,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,2.939,0.02
CB_EQUIV,median,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,2.66,0.02
Indigencia,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,1.0,0.02
Indigencia,sum,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,209450.0,0.02
P47T_hogar,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,63140.0,0.02
P47T_hogar,median,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,42730.0,0.02
P47T_hogar,q10,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,0.0,0.02
P47T_hogar,q25,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,0.0,0.02
P47T_hogar,q75,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,100430.0,0.02
P47T_hogar,q90,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,164290.0,0.02
Pobreza,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,1.0,0.02
Pobreza,sum,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,209450.0,0.02
Total,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,1.0,0.02
Total,sum,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,209450.0,0.02
gap_indigencia,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,-65370.0,0.02
gap_indigencia,median,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,-55540.0,0.02
gap_pobreza,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,-250000.0,0.02
gap_pobreza,median,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,gran_buenos_aires,-228020.0,0.02
CBA,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,noreste,131530.0,0.02
CBA,median,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,noreste,118940.0,0.02
CBT,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,noreste,300310.0,0.02
CBT,median,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,noreste,271560.0,0.02
CB_EQUIV,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,noreste,3.34,0.02
CB_EQUIV,median,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,noreste,3.02,0.02
Indigencia,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,noreste,1.0,0.02
Indigencia,sum,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,noreste,29000.0,0.02
P47T_hogar,mean,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,noreste,72010.0,0.02
P47T_hogar,median,Hi,2016-05-15,2023-10-29 05:16:05.897302,True,noreste,59000.0,0.02
