observable,sintetico,base,Q,timestamp,AGLOMERADO,valor,frac
P47T_hogar,q10,Hi,2016-08-15,2023-10-29 05:21:54.490158,34,0.0,0.02
P47T_hogar,q25,Hi,2016-08-15,2023-10-29 05:21:54.490158,34,0.0,0.02
P47T_hogar,q75,Hi,2016-08-15,2023-10-29 05:21:54.490158,34,116610.0,0.02
P47T_hogar,q90,Hi,2016-08-15,2023-10-29 05:21:54.490158,34,153860.0,0.02
Pobreza,mean,Hi,2016-08-15,2023-10-29 05:21:54.490158,34,1.0,0.02
Pobreza,sum,Hi,2016-08-15,2023-10-29 05:21:54.490158,34,7900.0,0.02
Total,mean,Hi,2016-08-15,2023-10-29 05:21:54.490158,34,1.0,0.02
Total,sum,Hi,2016-08-15,2023-10-29 05:21:54.490158,34,7900.0,0.02
gap_indigencia,mean,Hi,2016-08-15,2023-10-29 05:21:54.490158,34,-65690.0,0.02
gap_indigencia,median,Hi,2016-08-15,2023-10-29 05:21:54.490158,34,-60340.0,0.02
gap_pobreza,mean,Hi,2016-08-15,2023-10-29 05:21:54.490158,34,-249410.0,0.02
gap_pobreza,median,Hi,2016-08-15,2023-10-29 05:21:54.490158,34,-237770.0,0.02
CBA,mean,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,126560.0,0.02
CBA,median,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,108350.0,0.02
CBT,mean,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,305000.0,0.02
CBT,median,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,261130.0,0.02
CB_EQUIV,mean,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,2.879,0.02
CB_EQUIV,median,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,2.465,0.02
Indigencia,mean,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,1.0,0.02
Indigencia,sum,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,7500.0,0.02
P47T_hogar,mean,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,64860.0,0.02
P47T_hogar,median,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,39880.0,0.02
P47T_hogar,q10,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,0.0,0.02
P47T_hogar,q25,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,0.0,0.02
P47T_hogar,q75,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,97380.0,0.02
P47T_hogar,q90,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,167130.0,0.02
Pobreza,mean,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,1.0,0.02
Pobreza,sum,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,7500.0,0.02
Total,mean,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,1.0,0.02
Total,sum,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,7500.0,0.02
gap_indigencia,mean,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,-61700.0,0.02
gap_indigencia,median,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,-60870.0,0.02
gap_pobreza,mean,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,-240140.0,0.02
gap_pobreza,median,Hi,2016-11-15,2023-10-29 05:28:41.701215,34,-226700.0,0.02
CBA,mean,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,107650.0,0.02
CBA,median,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,97130.0,0.02
CBT,mean,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,260880.0,0.02
CBT,median,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,235390.0,0.02
CB_EQUIV,mean,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,2.483,0.02
CB_EQUIV,median,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,2.24,0.02
Indigencia,mean,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,1.0,0.02
Indigencia,sum,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,6750.0,0.02
P47T_hogar,mean,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,36940.0,0.02
P47T_hogar,median,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,9540.0,0.02
P47T_hogar,q10,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,0.0,0.02
P47T_hogar,q25,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,0.0,0.02
P47T_hogar,q75,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,70940.0,0.02
P47T_hogar,q90,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,104950.0,0.02
Pobreza,mean,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,1.0,0.02
Pobreza,sum,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,6750.0,0.02
Total,mean,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,1.0,0.02
Total,sum,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,6750.0,0.02
gap_indigencia,mean,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,-70720.0,0.02
gap_indigencia,median,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,-65910.0,0.02
gap_pobreza,mean,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,-223940.0,0.02
gap_pobreza,median,Hi,2017-02-15,2023-10-29 05:35:38.444228,34,-208060.0,0.02
CBA,mean,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,116100.0,0.02
CBA,median,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,97470.0,0.02
CBT,mean,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,284050.0,0.02
CBT,median,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,238475.0,0.02
CB_EQUIV,mean,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,2.698,0.02
CB_EQUIV,median,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,2.265,0.02
Indigencia,mean,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,1.0,0.02
Indigencia,sum,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,7500.0,0.02
P47T_hogar,mean,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,46710.0,0.02
P47T_hogar,median,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,22410.0,0.02
P47T_hogar,q10,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,0.0,0.02
P47T_hogar,q25,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,0.0,0.02
P47T_hogar,q75,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,73940.0,0.02
P47T_hogar,q90,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,135210.0,0.02
Pobreza,mean,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,1.0,0.02
Pobreza,sum,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,7500.0,0.02
Total,mean,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,1.0,0.02
Total,sum,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,7500.0,0.02
gap_indigencia,mean,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,-69380.0,0.02
gap_indigencia,median,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,-63025.0,0.02
gap_pobreza,mean,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,-237340.0,0.02
gap_pobreza,median,Hi,2017-05-15,2023-10-29 05:42:35.107573,34,-213205.0,0.02
CBA,mean,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,112860.0,0.02
CBA,median,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,102655.0,0.02
CBT,mean,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,275760.0,0.02
CBT,median,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,250820.0,0.02
CB_EQUIV,mean,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,2.633,0.02
CB_EQUIV,median,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,2.395,0.02
Indigencia,mean,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,1.0,0.02
Indigencia,sum,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,7200.0,0.02
P47T_hogar,mean,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,49510.0,0.02
P47T_hogar,median,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,38080.0,0.02
P47T_hogar,q10,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,0.0,0.02
P47T_hogar,q25,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,0.0,0.02
P47T_hogar,q75,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,88040.0,0.02
P47T_hogar,q90,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,137860.0,0.02
Pobreza,mean,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,1.0,0.02
Pobreza,sum,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,7200.0,0.02
Total,mean,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,1.0,0.02
Total,sum,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,7200.0,0.02
gap_indigencia,mean,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,-63350.0,0.02
gap_indigencia,median,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,-49855.0,0.02
gap_pobreza,mean,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,-226250.0,0.02
gap_pobreza,median,Hi,2017-08-15,2023-10-29 05:49:40.732455,34,-210500.0,0.02
CBA,mean,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,112620.0,0.02
CBA,median,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,98230.0,0.02
CBT,mean,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,277390.0,0.02
CBT,median,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,241940.0,0.02
CB_EQUIV,mean,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,2.626,0.02
CB_EQUIV,median,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,2.29,0.02
Indigencia,mean,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,1.0,0.02
Indigencia,sum,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,6650.0,0.02
P47T_hogar,mean,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,42970.0,0.02
P47T_hogar,median,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,13180.0,0.02
P47T_hogar,q10,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,0.0,0.02
P47T_hogar,q25,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,0.0,0.02
P47T_hogar,q75,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,80810.0,0.02
P47T_hogar,q90,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,129440.0,0.02
Pobreza,mean,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,1.0,0.02
Pobreza,sum,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,6650.0,0.02
Total,mean,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,1.0,0.02
Total,sum,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,6650.0,0.02
gap_indigencia,mean,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,-69650.0,0.02
gap_indigencia,median,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,-65630.0,0.02
gap_pobreza,mean,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,-234420.0,0.02
gap_pobreza,median,Hi,2017-11-15,2023-10-29 05:57:03.876604,34,-214470.0,0.02
CBA,mean,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,113250.0,0.02
CBA,median,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,101330.0,0.02
CBT,mean,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,284260.0,0.02
CBT,median,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,254340.0,0.02
CB_EQUIV,mean,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,2.66,0.02
CB_EQUIV,median,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,2.38,0.02
Indigencia,mean,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,1.0,0.02
Indigencia,sum,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,7250.0,0.02
P47T_hogar,mean,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,48410.0,0.02
P47T_hogar,median,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,19520.0,0.02
P47T_hogar,q10,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,0.0,0.02
P47T_hogar,q25,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,0.0,0.02
P47T_hogar,q75,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,76020.0,0.02
P47T_hogar,q90,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,151710.0,0.02
Pobreza,mean,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,1.0,0.02
Pobreza,sum,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,7250.0,0.02
Total,mean,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,1.0,0.02
Total,sum,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,7250.0,0.02
gap_indigencia,mean,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,-64840.0,0.02
gap_indigencia,median,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,-64720.0,0.02
gap_pobreza,mean,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,-235850.0,0.02
gap_pobreza,median,Hi,2018-02-15,2023-10-29 06:04:23.986520,34,-231900.0,0.02
CBA,mean,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,110260.0,0.02
CBA,median,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,107290.0,0.02
CBT,mean,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,278540.0,0.02
CBT,median,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,271040.0,0.02
CB_EQUIV,mean,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,2.621,0.02
CB_EQUIV,median,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,2.55,0.02
Indigencia,mean,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,1.0,0.02
Indigencia,sum,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,9250.0,0.02
P47T_hogar,mean,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,52270.0,0.02
P47T_hogar,median,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,31670.0,0.02
P47T_hogar,q10,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,0.0,0.02
P47T_hogar,q25,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,0.0,0.02
P47T_hogar,q75,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,87290.0,0.02
P47T_hogar,q90,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,136400.0,0.02
Pobreza,mean,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,1.0,0.02
Pobreza,sum,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,9250.0,0.02
Total,mean,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,1.0,0.02
Total,sum,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,9250.0,0.02
gap_indigencia,mean,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,-57990.0,0.02
gap_indigencia,median,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,-51330.0,0.02
gap_pobreza,mean,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,-226280.0,0.02
gap_pobreza,median,Hi,2018-05-15,2023-10-29 06:11:56.555652,34,-218630.0,0.02
CBA,mean,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,122410.0,0.02
CBA,median,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,110270.0,0.02
CBT,mean,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,304790.0,0.02
CBT,median,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,274570.0,0.02
CB_EQUIV,mean,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,2.842,0.02
CB_EQUIV,median,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,2.56,0.02
Indigencia,mean,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,1.0,0.02
Indigencia,sum,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,8950.0,0.02
P47T_hogar,mean,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,53450.0,0.02
P47T_hogar,median,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,36370.0,0.02
P47T_hogar,q10,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,0.0,0.02
P47T_hogar,q25,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,0.0,0.02
P47T_hogar,q75,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,82300.0,0.02
P47T_hogar,q90,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,134600.0,0.02
Pobreza,mean,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,1.0,0.02
Pobreza,sum,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,8950.0,0.02
Total,mean,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,1.0,0.02
Total,sum,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,8950.0,0.02
gap_indigencia,mean,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,-68950.0,0.02
gap_indigencia,median,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,-63800.0,0.02
gap_pobreza,mean,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,-251330.0,0.02
gap_pobreza,median,Hi,2018-08-15,2023-10-29 06:19:34.109935,34,-240250.0,0.02
CBA,mean,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,129270.0,0.02
CBA,median,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,120140.0,0.02
CBT,mean,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,322310.0,0.02
CBT,median,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,299530.0,0.02
CB_EQUIV,mean,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,2.916,0.02
CB_EQUIV,median,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,2.71,0.02
Indigencia,mean,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,1.0,0.02
Indigencia,sum,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,10650.0,0.02
P47T_hogar,mean,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,64120.0,0.02
P47T_hogar,median,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,41760.0,0.02
P47T_hogar,q10,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,0.0,0.02
P47T_hogar,q25,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,0.0,0.02
P47T_hogar,q75,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,109900.0,0.02
P47T_hogar,q90,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,150510.0,0.02
Pobreza,mean,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,1.0,0.02
Pobreza,sum,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,10650.0,0.02
Total,mean,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,1.0,0.02
Total,sum,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,10650.0,0.02
gap_indigencia,mean,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,-65150.0,0.02
gap_indigencia,median,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,-57670.0,0.02
gap_pobreza,mean,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,-258190.0,0.02
gap_pobreza,median,Hi,2018-11-15,2023-10-29 06:27:17.501781,34,-246160.0,0.02
CBA,mean,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,142930.0,0.02
CBA,median,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,124890.0,0.02
CBT,mean,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,354920.0,0.02
CBT,median,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,310140.0,0.02
CB_EQUIV,mean,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,3.216,0.02
CB_EQUIV,median,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,2.81,0.02
Indigencia,mean,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,1.0,0.02
Indigencia,sum,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,6850.0,0.02
P47T_hogar,mean,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,72550.0,0.02
P47T_hogar,median,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,55160.0,0.02
P47T_hogar,q10,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,0.0,0.02
P47T_hogar,q25,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,0.0,0.02
P47T_hogar,q75,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,126180.0,0.02
P47T_hogar,q90,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,184700.0,0.02
Pobreza,mean,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,1.0,0.02
Pobreza,sum,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,6850.0,0.02
Total,mean,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,1.0,0.02
Total,sum,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,6850.0,0.02
gap_indigencia,mean,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,-70380.0,0.02
gap_indigencia,median,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,-68880.0,0.02
gap_pobreza,mean,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,-282380.0,0.02
gap_pobreza,median,Hi,2019-02-15,2023-10-29 06:35:08.401264,34,-251950.0,0.02
CBA,mean,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,132120.0,0.02
CBA,median,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,118130.0,0.02
CBT,mean,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,330730.0,0.02
CBT,median,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,295715.0,0.02
CB_EQUIV,mean,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,3.031,0.02
CB_EQUIV,median,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,2.71,0.02
Indigencia,mean,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,1.0,0.02
Indigencia,sum,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,9200.0,0.02
P47T_hogar,mean,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,67670.0,0.02
P47T_hogar,median,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,49940.0,0.02
P47T_hogar,q10,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,0.0,0.02
P47T_hogar,q25,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,0.0,0.02
P47T_hogar,q75,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,109450.0,0.02
P47T_hogar,q90,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,168900.0,0.02
Pobreza,mean,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,1.0,0.02
Pobreza,sum,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,9200.0,0.02
Total,mean,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,1.0,0.02
Total,sum,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,9200.0,0.02
gap_indigencia,mean,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,-64450.0,0.02
gap_indigencia,median,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,-54585.0,0.02
gap_pobreza,mean,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,-263060.0,0.02
gap_pobreza,median,Hi,2019-05-15,2023-10-29 06:43:08.683547,34,-240470.0,0.02
CBA,mean,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,130450.0,0.02
CBA,median,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,111735.0,0.02
CBT,mean,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,325700.0,0.02
CBT,median,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,278965.0,0.02
CB_EQUIV,mean,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,2.983,0.02
CB_EQUIV,median,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,2.555,0.02
Indigencia,mean,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,1.0,0.02
Indigencia,sum,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,8100.0,0.02
P47T_hogar,mean,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,63150.0,0.02
P47T_hogar,median,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,51380.0,0.02
P47T_hogar,q10,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,0.0,0.02
P47T_hogar,q25,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,0.0,0.02
P47T_hogar,q75,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,102560.0,0.02
P47T_hogar,q90,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,162560.0,0.02
Pobreza,mean,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,1.0,0.02
Pobreza,sum,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,8100.0,0.02
Total,mean,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,1.0,0.02
Total,sum,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,8100.0,0.02
gap_indigencia,mean,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,-67310.0,0.02
gap_indigencia,median,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,-65295.0,0.02
gap_pobreza,mean,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,-262550.0,0.02
gap_pobreza,median,Hi,2019-08-15,2023-10-29 06:51:10.335305,34,-236260.0,0.02
CBA,mean,Hi,2019-11-15,2023-10-29 06:59:16.618305,34,133960.0,0.02
CBA,median,Hi,2019-11-15,2023-10-29 06:59:16.618305,34,114630.0,0.02
CBT,mean,Hi,2019-11-15,2023-10-29 06:59:16.618305,34,334430.0,0.02
CBT,median,Hi,2019-11-15,2023-10-29 06:59:16.618305,34,286180.0,0.02
CB_EQUIV,mean,Hi,2019-11-15,2023-10-29 06:59:16.618305,34,3.062,0.02
CB_EQUIV,median,Hi,2019-11-15,2023-10-29 06:59:16.618305,34,2.62,0.02
Indigencia,mean,Hi,2019-11-15,2023-10-29 06:59:16.618305,34,1.0,0.02
Indigencia,sum,Hi,2019-11-15,2023-10-29 06:59:16.618305,34,9250.0,0.02
P47T_hogar,mean,Hi,2019-11-15,2023-10-29 06:59:16.618305,34,74470.0,0.02
P47T_hogar,median,Hi,2019-11-15,2023-10-29 06:59:16.618305,34,65070.0,0.02
P47T_hogar,q10,Hi,2019-11-15,2023-10-29 06:59:16.618305,34,0.0,0.02
P47T_hogar,q25,Hi,2019-11-15,2023-10-29 06:59:16.618305,34,15500.0,0.02
P47T_hogar,q75,Hi,2019-11-15,2023-10-29 06:59:16.618305,34,110940.0,0.02
P47T_hogar,q90,Hi,2019-11-15,2023-10-29 06:59:16.618305,34,176390.0,0.02
Pobreza,mean,Hi,2019-11-15,2023-10-29 06:59:16.618305,34,1.0,0.02
Pobreza,sum,Hi,2019-11-15,2023-10-29 06:59:16.618305,34,9250.0,0.02
Total,mean,Hi,2019-11-15,2023-10-29 06:59:16.618305,34,1.0,0.02
Total,sum,Hi,2019-11-15,2023-10-29 06:59:16.618305,34,9250.0,0.02
gap_indigencia,mean,Hi,2019-11-15,2023-10-29 06:59:16.618305,34,-59490.0,0.02
gap_indigencia,median,Hi,2019-11-15,2023-10-29 06:59:16.618305,34,-49420.0,0.02
