observable,sintetico,base,Q,timestamp,AGLOMERADO,valor,frac
Total,mean,H,2005-11-15,2023-10-29 01:54:10.488830,31,1.0,0.02
Total,sum,H,2005-11-15,2023-10-29 01:54:10.488830,31,28200.0,0.02
gap_indigencia,mean,H,2005-11-15,2023-10-29 01:54:10.488830,31,730580.0,0.02
gap_indigencia,median,H,2005-11-15,2023-10-29 01:54:10.488830,31,587470.0,0.02
gap_pobreza,mean,H,2005-11-15,2023-10-29 01:54:10.488830,31,522120.0,0.02
gap_pobreza,median,H,2005-11-15,2023-10-29 01:54:10.488830,31,403585.0,0.02
CBA,mean,H,2006-02-15,2023-10-29 01:57:56.768976,31,124120.0,0.02
CBA,median,H,2006-02-15,2023-10-29 01:57:56.768976,31,114640.0,0.02
CBT,mean,H,2006-02-15,2023-10-29 01:57:56.768976,31,337220.0,0.02
CBT,median,H,2006-02-15,2023-10-29 01:57:56.768976,31,311450.0,0.02
CB_EQUIV,mean,H,2006-02-15,2023-10-29 01:57:56.768976,31,2.642,0.02
CB_EQUIV,median,H,2006-02-15,2023-10-29 01:57:56.768976,31,2.44,0.02
Indigencia,mean,H,2006-02-15,2023-10-29 01:57:56.768976,31,0.0432,0.02
Indigencia,sum,H,2006-02-15,2023-10-29 01:57:56.768976,31,1300.0,0.02
P47T_hogar,mean,H,2006-02-15,2023-10-29 01:57:56.768976,31,837600.0,0.02
P47T_hogar,median,H,2006-02-15,2023-10-29 01:57:56.768976,31,684640.0,0.02
P47T_hogar,q10,H,2006-02-15,2023-10-29 01:57:56.768976,31,236100.0,0.02
P47T_hogar,q25,H,2006-02-15,2023-10-29 01:57:56.768976,31,405230.0,0.02
P47T_hogar,q75,H,2006-02-15,2023-10-29 01:57:56.768976,31,1125410.0,0.02
P47T_hogar,q90,H,2006-02-15,2023-10-29 01:57:56.768976,31,1732240.0,0.02
Pobreza,mean,H,2006-02-15,2023-10-29 01:57:56.768976,31,0.1495,0.02
Pobreza,sum,H,2006-02-15,2023-10-29 01:57:56.768976,31,4500.0,0.02
Total,mean,H,2006-02-15,2023-10-29 01:57:56.768976,31,1.0,0.02
Total,sum,H,2006-02-15,2023-10-29 01:57:56.768976,31,30100.0,0.02
gap_indigencia,mean,H,2006-02-15,2023-10-29 01:57:56.768976,31,713470.0,0.02
gap_indigencia,median,H,2006-02-15,2023-10-29 01:57:56.768976,31,561040.0,0.02
gap_pobreza,mean,H,2006-02-15,2023-10-29 01:57:56.768976,31,500380.0,0.02
gap_pobreza,median,H,2006-02-15,2023-10-29 01:57:56.768976,31,384070.0,0.02
CBA,mean,H,2006-05-15,2023-10-29 02:01:35.225677,31,124120.0,0.02
CBA,median,H,2006-05-15,2023-10-29 02:01:35.225677,31,114640.0,0.02
CBT,mean,H,2006-05-15,2023-10-29 02:01:35.225677,31,337220.0,0.02
CBT,median,H,2006-05-15,2023-10-29 02:01:35.225677,31,311450.0,0.02
CB_EQUIV,mean,H,2006-05-15,2023-10-29 02:01:35.225677,31,2.642,0.02
CB_EQUIV,median,H,2006-05-15,2023-10-29 02:01:35.225677,31,2.44,0.02
Indigencia,mean,H,2006-05-15,2023-10-29 02:01:35.225677,31,0.0432,0.02
Indigencia,sum,H,2006-05-15,2023-10-29 02:01:35.225677,31,1300.0,0.02
P47T_hogar,mean,H,2006-05-15,2023-10-29 02:01:35.225677,31,776440.0,0.02
P47T_hogar,median,H,2006-05-15,2023-10-29 02:01:35.225677,31,693570.0,0.02
P47T_hogar,q10,H,2006-05-15,2023-10-29 02:01:35.225677,31,240460.0,0.02
P47T_hogar,q25,H,2006-05-15,2023-10-29 02:01:35.225677,31,424990.0,0.02
P47T_hogar,q75,H,2006-05-15,2023-10-29 02:01:35.225677,31,1035830.0,0.02
P47T_hogar,q90,H,2006-05-15,2023-10-29 02:01:35.225677,31,1435520.0,0.02
Pobreza,mean,H,2006-05-15,2023-10-29 02:01:35.225677,31,0.1329,0.02
Pobreza,sum,H,2006-05-15,2023-10-29 02:01:35.225677,31,4000.0,0.02
Total,mean,H,2006-05-15,2023-10-29 02:01:35.225677,31,1.0,0.02
Total,sum,H,2006-05-15,2023-10-29 02:01:35.225677,31,30100.0,0.02
gap_indigencia,mean,H,2006-05-15,2023-10-29 02:01:35.225677,31,652310.0,0.02
gap_indigencia,median,H,2006-05-15,2023-10-29 02:01:35.225677,31,571420.0,0.02
gap_pobreza,mean,H,2006-05-15,2023-10-29 02:01:35.225677,31,439220.0,0.02
gap_pobreza,median,H,2006-05-15,2023-10-29 02:01:35.225677,31,380350.0,0.02
CBA,mean,H,2006-08-15,2023-10-29 02:05:11.258314,31,124120.0,0.02
CBA,median,H,2006-08-15,2023-10-29 02:05:11.258314,31,114640.0,0.02
CBT,mean,H,2006-08-15,2023-10-29 02:05:11.258314,31,337220.0,0.02
CBT,median,H,2006-08-15,2023-10-29 02:05:11.258314,31,311450.0,0.02
CB_EQUIV,mean,H,2006-08-15,2023-10-29 02:05:11.258314,31,2.642,0.02
CB_EQUIV,median,H,2006-08-15,2023-10-29 02:05:11.258314,31,2.44,0.02
Indigencia,mean,H,2006-08-15,2023-10-29 02:05:11.258314,31,0.0365,0.02
Indigencia,sum,H,2006-08-15,2023-10-29 02:05:11.258314,31,1100.0,0.02
P47T_hogar,mean,H,2006-08-15,2023-10-29 02:05:11.258314,31,914710.0,0.02
P47T_hogar,median,H,2006-08-15,2023-10-29 02:05:11.258314,31,816990.0,0.02
P47T_hogar,q10,H,2006-08-15,2023-10-29 02:05:11.258314,31,282530.0,0.02
P47T_hogar,q25,H,2006-08-15,2023-10-29 02:05:11.258314,31,509810.0,0.02
P47T_hogar,q75,H,2006-08-15,2023-10-29 02:05:11.258314,31,1214220.0,0.02
P47T_hogar,q90,H,2006-08-15,2023-10-29 02:05:11.258314,31,1663480.0,0.02
Pobreza,mean,H,2006-08-15,2023-10-29 02:05:11.258314,31,0.1047,0.02
Pobreza,sum,H,2006-08-15,2023-10-29 02:05:11.258314,31,3150.0,0.02
Total,mean,H,2006-08-15,2023-10-29 02:05:11.258314,31,1.0,0.02
Total,sum,H,2006-08-15,2023-10-29 02:05:11.258314,31,30100.0,0.02
gap_indigencia,mean,H,2006-08-15,2023-10-29 02:05:11.258314,31,790580.0,0.02
gap_indigencia,median,H,2006-08-15,2023-10-29 02:05:11.258314,31,696820.0,0.02
gap_pobreza,mean,H,2006-08-15,2023-10-29 02:05:11.258314,31,577490.0,0.02
gap_pobreza,median,H,2006-08-15,2023-10-29 02:05:11.258314,31,489065.0,0.02
CBA,mean,H,2006-11-15,2023-10-29 02:09:05.005381,31,124120.0,0.02
CBA,median,H,2006-11-15,2023-10-29 02:09:05.005381,31,114640.0,0.02
CBT,mean,H,2006-11-15,2023-10-29 02:09:05.005381,31,337220.0,0.02
CBT,median,H,2006-11-15,2023-10-29 02:09:05.005381,31,311450.0,0.02
CB_EQUIV,mean,H,2006-11-15,2023-10-29 02:09:05.005381,31,2.642,0.02
CB_EQUIV,median,H,2006-11-15,2023-10-29 02:09:05.005381,31,2.44,0.02
Indigencia,mean,H,2006-11-15,2023-10-29 02:09:05.005381,31,0.0249,0.02
Indigencia,sum,H,2006-11-15,2023-10-29 02:09:05.005381,31,750.0,0.02
P47T_hogar,mean,H,2006-11-15,2023-10-29 02:09:05.005381,31,925970.0,0.02
P47T_hogar,median,H,2006-11-15,2023-10-29 02:09:05.005381,31,794770.0,0.02
P47T_hogar,q10,H,2006-11-15,2023-10-29 02:09:05.005381,31,332020.0,0.02
P47T_hogar,q25,H,2006-11-15,2023-10-29 02:09:05.005381,31,491000.0,0.02
P47T_hogar,q75,H,2006-11-15,2023-10-29 02:09:05.005381,31,1180630.0,0.02
P47T_hogar,q90,H,2006-11-15,2023-10-29 02:09:05.005381,31,1715690.0,0.02
Pobreza,mean,H,2006-11-15,2023-10-29 02:09:05.005381,31,0.0814,0.02
Pobreza,sum,H,2006-11-15,2023-10-29 02:09:05.005381,31,2450.0,0.02
Total,mean,H,2006-11-15,2023-10-29 02:09:05.005381,31,1.0,0.02
Total,sum,H,2006-11-15,2023-10-29 02:09:05.005381,31,30100.0,0.02
gap_indigencia,mean,H,2006-11-15,2023-10-29 02:09:05.005381,31,801850.0,0.02
gap_indigencia,median,H,2006-11-15,2023-10-29 02:09:05.005381,31,659145.0,0.02
gap_pobreza,mean,H,2006-11-15,2023-10-29 02:09:05.005381,31,588750.0,0.02
gap_pobreza,median,H,2006-11-15,2023-10-29 02:09:05.005381,31,459755.0,0.02
CBA,mean,H,2007-02-15,2023-10-29 02:13:07.863289,31,125820.0,0.02
CBA,median,H,2007-02-15,2023-10-29 02:13:07.863289,31,115580.0,0.02
CBT,mean,H,2007-02-15,2023-10-29 02:13:07.863289,31,341820.0,0.02
CBT,median,H,2007-02-15,2023-10-29 02:13:07.863289,31,314000.0,0.02
CB_EQUIV,mean,H,2007-02-15,2023-10-29 02:13:07.863289,31,2.678,0.02
CB_EQUIV,median,H,2007-02-15,2023-10-29 02:13:07.863289,31,2.46,0.02
Indigencia,mean,H,2007-02-15,2023-10-29 02:13:07.863289,31,0.0213,0.02
Indigencia,sum,H,2007-02-15,2023-10-29 02:13:07.863289,31,650.0,0.02
P47T_hogar,mean,H,2007-02-15,2023-10-29 02:13:07.863289,31,1147960.0,0.02
P47T_hogar,median,H,2007-02-15,2023-10-29 02:13:07.863289,31,1049400.0,0.02
P47T_hogar,q10,H,2007-02-15,2023-10-29 02:13:07.863289,31,372450.0,0.02
P47T_hogar,q25,H,2007-02-15,2023-10-29 02:13:07.863289,31,625340.0,0.02
P47T_hogar,q75,H,2007-02-15,2023-10-29 02:13:07.863289,31,1487910.0,0.02
P47T_hogar,q90,H,2007-02-15,2023-10-29 02:13:07.863289,31,1954130.0,0.02
Pobreza,mean,H,2007-02-15,2023-10-29 02:13:07.863289,31,0.0589,0.02
Pobreza,sum,H,2007-02-15,2023-10-29 02:13:07.863289,31,1800.0,0.02
Total,mean,H,2007-02-15,2023-10-29 02:13:07.863289,31,1.0,0.02
Total,sum,H,2007-02-15,2023-10-29 02:13:07.863289,31,30550.0,0.02
gap_indigencia,mean,H,2007-02-15,2023-10-29 02:13:07.863289,31,1022140.0,0.02
gap_indigencia,median,H,2007-02-15,2023-10-29 02:13:07.863289,31,926070.0,0.02
gap_pobreza,mean,H,2007-02-15,2023-10-29 02:13:07.863289,31,806140.0,0.02
gap_pobreza,median,H,2007-02-15,2023-10-29 02:13:07.863289,31,680690.0,0.02
CBA,mean,H,2007-05-15,2023-10-29 02:17:16.841650,31,125820.0,0.02
CBA,median,H,2007-05-15,2023-10-29 02:17:16.841650,31,115580.0,0.02
CBT,mean,H,2007-05-15,2023-10-29 02:17:16.841650,31,341820.0,0.02
CBT,median,H,2007-05-15,2023-10-29 02:17:16.841650,31,314000.0,0.02
CB_EQUIV,mean,H,2007-05-15,2023-10-29 02:17:16.841650,31,2.678,0.02
CB_EQUIV,median,H,2007-05-15,2023-10-29 02:17:16.841650,31,2.46,0.02
Indigencia,mean,H,2007-05-15,2023-10-29 02:17:16.841650,31,0.018,0.02
Indigencia,sum,H,2007-05-15,2023-10-29 02:17:16.841650,31,550.0,0.02
P47T_hogar,mean,H,2007-05-15,2023-10-29 02:17:16.841650,31,1078960.0,0.02
P47T_hogar,median,H,2007-05-15,2023-10-29 02:17:16.841650,31,866610.0,0.02
P47T_hogar,q10,H,2007-05-15,2023-10-29 02:17:16.841650,31,289110.0,0.02
P47T_hogar,q25,H,2007-05-15,2023-10-29 02:17:16.841650,31,502440.0,0.02
P47T_hogar,q75,H,2007-05-15,2023-10-29 02:17:16.841650,31,1465560.0,0.02
P47T_hogar,q90,H,2007-05-15,2023-10-29 02:17:16.841650,31,1952340.0,0.02
Pobreza,mean,H,2007-05-15,2023-10-29 02:17:16.841650,31,0.0687,0.02
Pobreza,sum,H,2007-05-15,2023-10-29 02:17:16.841650,31,2100.0,0.02
Total,mean,H,2007-05-15,2023-10-29 02:17:16.841650,31,1.0,0.02
Total,sum,H,2007-05-15,2023-10-29 02:17:16.841650,31,30550.0,0.02
gap_indigencia,mean,H,2007-05-15,2023-10-29 02:17:16.841650,31,953140.0,0.02
gap_indigencia,median,H,2007-05-15,2023-10-29 02:17:16.841650,31,752400.0,0.02
gap_pobreza,mean,H,2007-05-15,2023-10-29 02:17:16.841650,31,737140.0,0.02
gap_pobreza,median,H,2007-05-15,2023-10-29 02:17:16.841650,31,582000.0,0.02
CBA,mean,H,2007-11-15,2023-10-29 02:21:40.327622,31,125820.0,0.02
CBA,median,H,2007-11-15,2023-10-29 02:21:40.327622,31,115580.0,0.02
CBT,mean,H,2007-11-15,2023-10-29 02:21:40.327622,31,341820.0,0.02
CBT,median,H,2007-11-15,2023-10-29 02:21:40.327622,31,314000.0,0.02
CB_EQUIV,mean,H,2007-11-15,2023-10-29 02:21:40.327622,31,2.678,0.02
CB_EQUIV,median,H,2007-11-15,2023-10-29 02:21:40.327622,31,2.46,0.02
Indigencia,mean,H,2007-11-15,2023-10-29 02:21:40.327622,31,0.0131,0.02
Indigencia,sum,H,2007-11-15,2023-10-29 02:21:40.327622,31,400.0,0.02
P47T_hogar,mean,H,2007-11-15,2023-10-29 02:21:40.327622,31,1051520.0,0.02
P47T_hogar,median,H,2007-11-15,2023-10-29 02:21:40.327622,31,884480.0,0.02
P47T_hogar,q10,H,2007-11-15,2023-10-29 02:21:40.327622,31,324390.0,0.02
P47T_hogar,q25,H,2007-11-15,2023-10-29 02:21:40.327622,31,514140.0,0.02
P47T_hogar,q75,H,2007-11-15,2023-10-29 02:21:40.327622,31,1344000.0,0.02
P47T_hogar,q90,H,2007-11-15,2023-10-29 02:21:40.327622,31,1835790.0,0.02
Pobreza,mean,H,2007-11-15,2023-10-29 02:21:40.327622,31,0.0769,0.02
Pobreza,sum,H,2007-11-15,2023-10-29 02:21:40.327622,31,2350.0,0.02
Total,mean,H,2007-11-15,2023-10-29 02:21:40.327622,31,1.0,0.02
Total,sum,H,2007-11-15,2023-10-29 02:21:40.327622,31,30550.0,0.02
gap_indigencia,mean,H,2007-11-15,2023-10-29 02:21:40.327622,31,925700.0,0.02
gap_indigencia,median,H,2007-11-15,2023-10-29 02:21:40.327622,31,767890.0,0.02
gap_pobreza,mean,H,2007-11-15,2023-10-29 02:21:40.327622,31,709690.0,0.02
gap_pobreza,median,H,2007-11-15,2023-10-29 02:21:40.327622,31,566240.0,0.02
CBA,mean,H,2008-02-15,2023-10-29 02:26:19.872960,31,122830.0,0.02
CBA,median,H,2008-02-15,2023-10-29 02:26:19.872960,31,118400.0,0.02
CBT,mean,H,2008-02-15,2023-10-29 02:26:19.872960,31,333700.0,0.02
CBT,median,H,2008-02-15,2023-10-29 02:26:19.872960,31,321660.0,0.02
CB_EQUIV,mean,H,2008-02-15,2023-10-29 02:26:19.872960,31,2.614,0.02
CB_EQUIV,median,H,2008-02-15,2023-10-29 02:26:19.872960,31,2.52,0.02
Indigencia,mean,H,2008-02-15,2023-10-29 02:26:19.872960,31,0.0222,0.02
Indigencia,sum,H,2008-02-15,2023-10-29 02:26:19.872960,31,700.0,0.02
P47T_hogar,mean,H,2008-02-15,2023-10-29 02:26:19.872960,31,1053020.0,0.02
P47T_hogar,median,H,2008-02-15,2023-10-29 02:26:19.872960,31,959300.0,0.02
P47T_hogar,q10,H,2008-02-15,2023-10-29 02:26:19.872960,31,355690.0,0.02
P47T_hogar,q25,H,2008-02-15,2023-10-29 02:26:19.872960,31,558820.0,0.02
P47T_hogar,q75,H,2008-02-15,2023-10-29 02:26:19.872960,31,1346400.0,0.02
P47T_hogar,q90,H,2008-02-15,2023-10-29 02:26:19.872960,31,1788890.0,0.02
Pobreza,mean,H,2008-02-15,2023-10-29 02:26:19.872960,31,0.0697,0.02
Pobreza,sum,H,2008-02-15,2023-10-29 02:26:19.872960,31,2200.0,0.02
Total,mean,H,2008-02-15,2023-10-29 02:26:19.872960,31,1.0,0.02
Total,sum,H,2008-02-15,2023-10-29 02:26:19.872960,31,31550.0,0.02
gap_indigencia,mean,H,2008-02-15,2023-10-29 02:26:19.872960,31,930190.0,0.02
gap_indigencia,median,H,2008-02-15,2023-10-29 02:26:19.872960,31,826170.0,0.02
gap_pobreza,mean,H,2008-02-15,2023-10-29 02:26:19.872960,31,719320.0,0.02
gap_pobreza,median,H,2008-02-15,2023-10-29 02:26:19.872960,31,632070.0,0.02
CBA,mean,H,2008-05-15,2023-10-29 02:31:16.916798,31,122830.0,0.02
CBA,median,H,2008-05-15,2023-10-29 02:31:16.916798,31,118400.0,0.02
CBT,mean,H,2008-05-15,2023-10-29 02:31:16.916798,31,333700.0,0.02
CBT,median,H,2008-05-15,2023-10-29 02:31:16.916798,31,321660.0,0.02
CB_EQUIV,mean,H,2008-05-15,2023-10-29 02:31:16.916798,31,2.614,0.02
CB_EQUIV,median,H,2008-05-15,2023-10-29 02:31:16.916798,31,2.52,0.02
Indigencia,mean,H,2008-05-15,2023-10-29 02:31:16.916798,31,0.0222,0.02
Indigencia,sum,H,2008-05-15,2023-10-29 02:31:16.916798,31,700.0,0.02
P47T_hogar,mean,H,2008-05-15,2023-10-29 02:31:16.916798,31,916680.0,0.02
P47T_hogar,median,H,2008-05-15,2023-10-29 02:31:16.916798,31,890590.0,0.02
P47T_hogar,q10,H,2008-05-15,2023-10-29 02:31:16.916798,31,381130.0,0.02
P47T_hogar,q25,H,2008-05-15,2023-10-29 02:31:16.916798,31,525700.0,0.02
P47T_hogar,q75,H,2008-05-15,2023-10-29 02:31:16.916798,31,1180660.0,0.02
P47T_hogar,q90,H,2008-05-15,2023-10-29 02:31:16.916798,31,1511630.0,0.02
Pobreza,mean,H,2008-05-15,2023-10-29 02:31:16.916798,31,0.0681,0.02
Pobreza,sum,H,2008-05-15,2023-10-29 02:31:16.916798,31,2150.0,0.02
Total,mean,H,2008-05-15,2023-10-29 02:31:16.916798,31,1.0,0.02
Total,sum,H,2008-05-15,2023-10-29 02:31:16.916798,31,31550.0,0.02
gap_indigencia,mean,H,2008-05-15,2023-10-29 02:31:16.916798,31,793860.0,0.02
gap_indigencia,median,H,2008-05-15,2023-10-29 02:31:16.916798,31,750580.0,0.02
gap_pobreza,mean,H,2008-05-15,2023-10-29 02:31:16.916798,31,582990.0,0.02
gap_pobreza,median,H,2008-05-15,2023-10-29 02:31:16.916798,31,540220.0,0.02
CBA,mean,H,2008-08-15,2023-10-29 02:36:08.064641,31,122830.0,0.02
CBA,median,H,2008-08-15,2023-10-29 02:36:08.064641,31,118400.0,0.02
CBT,mean,H,2008-08-15,2023-10-29 02:36:08.064641,31,333700.0,0.02
CBT,median,H,2008-08-15,2023-10-29 02:36:08.064641,31,321660.0,0.02
CB_EQUIV,mean,H,2008-08-15,2023-10-29 02:36:08.064641,31,2.614,0.02
CB_EQUIV,median,H,2008-08-15,2023-10-29 02:36:08.064641,31,2.52,0.02
Indigencia,mean,H,2008-08-15,2023-10-29 02:36:08.064641,31,0.0206,0.02
Indigencia,sum,H,2008-08-15,2023-10-29 02:36:08.064641,31,650.0,0.02
P47T_hogar,mean,H,2008-08-15,2023-10-29 02:36:08.064641,31,1146030.0,0.02
P47T_hogar,median,H,2008-08-15,2023-10-29 02:36:08.064641,31,1048540.0,0.02
P47T_hogar,q10,H,2008-08-15,2023-10-29 02:36:08.064641,31,355690.0,0.02
P47T_hogar,q25,H,2008-08-15,2023-10-29 02:36:08.064641,31,632540.0,0.02
P47T_hogar,q75,H,2008-08-15,2023-10-29 02:36:08.064641,31,1498380.0,0.02
P47T_hogar,q90,H,2008-08-15,2023-10-29 02:36:08.064641,31,2061660.0,0.02
Pobreza,mean,H,2008-08-15,2023-10-29 02:36:08.064641,31,0.0681,0.02
Pobreza,sum,H,2008-08-15,2023-10-29 02:36:08.064641,31,2150.0,0.02
Total,mean,H,2008-08-15,2023-10-29 02:36:08.064641,31,1.0,0.02
Total,sum,H,2008-08-15,2023-10-29 02:36:08.064641,31,31550.0,0.02
gap_indigencia,mean,H,2008-08-15,2023-10-29 02:36:08.064641,31,1023200.0,0.02
gap_indigencia,median,H,2008-08-15,2023-10-29 02:36:08.064641,31,931230.0,0.02
gap_pobreza,mean,H,2008-08-15,2023-10-29 02:36:08.064641,31,812330.0,0.02
gap_pobreza,median,H,2008-08-15,2023-10-29 02:36:08.064641,31,715910.0,0.02
CBA,mean,H,2008-11-15,2023-10-29 02:41:25.290908,31,122830.0,0.02
CBA,median,H,2008-11-15,2023-10-29 02:41:25.290908,31,118400.0,0.02
CBT,mean,H,2008-11-15,2023-10-29 02:41:25.290908,31,333700.0,0.02
CBT,median,H,2008-11-15,2023-10-29 02:41:25.290908,31,321660.0,0.02
CB_EQUIV,mean,H,2008-11-15,2023-10-29 02:41:25.290908,31,2.614,0.02
CB_EQUIV,median,H,2008-11-15,2023-10-29 02:41:25.290908,31,2.52,0.02
Indigencia,mean,H,2008-11-15,2023-10-29 02:41:25.290908,31,0.0174,0.02
Indigencia,sum,H,2008-11-15,2023-10-29 02:41:25.290908,31,550.0,0.02
P47T_hogar,mean,H,2008-11-15,2023-10-29 02:41:25.290908,31,1037150.0,0.02
P47T_hogar,median,H,2008-11-15,2023-10-29 02:41:25.290908,31,942320.0,0.02
P47T_hogar,q10,H,2008-11-15,2023-10-29 02:41:25.290908,31,390010.0,0.02
P47T_hogar,q25,H,2008-11-15,2023-10-29 02:41:25.290908,31,576880.0,0.02
P47T_hogar,q75,H,2008-11-15,2023-10-29 02:41:25.290908,31,1356990.0,0.02
P47T_hogar,q90,H,2008-11-15,2023-10-29 02:41:25.290908,31,1824810.0,0.02
Pobreza,mean,H,2008-11-15,2023-10-29 02:41:25.290908,31,0.0602,0.02
Pobreza,sum,H,2008-11-15,2023-10-29 02:41:25.290908,31,1900.0,0.02
Total,mean,H,2008-11-15,2023-10-29 02:41:25.290908,31,1.0,0.02
Total,sum,H,2008-11-15,2023-10-29 02:41:25.290908,31,31550.0,0.02
gap_indigencia,mean,H,2008-11-15,2023-10-29 02:41:25.290908,31,914320.0,0.02
gap_indigencia,median,H,2008-11-15,2023-10-29 02:41:25.290908,31,829520.0,0.02
gap_pobreza,mean,H,2008-11-15,2023-10-29 02:41:25.290908,31,703450.0,0.02
gap_pobreza,median,H,2008-11-15,2023-10-29 02:41:25.290908,31,612980.0,0.02
CBA,mean,H,2009-02-15,2023-10-29 02:46:59.059042,31,123860.0,0.02
CBA,median,H,2009-02-15,2023-10-29 02:46:59.059042,31,116990.0,0.02
CBT,mean,H,2009-02-15,2023-10-29 02:46:59.059042,31,336510.0,0.02
CBT,median,H,2009-02-15,2023-10-29 02:46:59.059042,31,317830.0,0.02
CB_EQUIV,mean,H,2009-02-15,2023-10-29 02:46:59.059042,31,2.636,0.02
CB_EQUIV,median,H,2009-02-15,2023-10-29 02:46:59.059042,31,2.49,0.02
Indigencia,mean,H,2009-02-15,2023-10-29 02:46:59.059042,31,0.0232,0.02
Indigencia,sum,H,2009-02-15,2023-10-29 02:46:59.059042,31,750.0,0.02
P47T_hogar,mean,H,2009-02-15,2023-10-29 02:46:59.059042,31,1225270.0,0.02
P47T_hogar,median,H,2009-02-15,2023-10-29 02:46:59.059042,31,1076870.0,0.02
P47T_hogar,q10,H,2009-02-15,2023-10-29 02:46:59.059042,31,369060.0,0.02
P47T_hogar,q25,H,2009-02-15,2023-10-29 02:46:59.059042,31,660380.0,0.02
P47T_hogar,q75,H,2009-02-15,2023-10-29 02:46:59.059042,31,1500550.0,0.02
P47T_hogar,q90,H,2009-02-15,2023-10-29 02:46:59.059042,31,2103250.0,0.02
Pobreza,mean,H,2009-02-15,2023-10-29 02:46:59.059042,31,0.0572,0.02
Pobreza,sum,H,2009-02-15,2023-10-29 02:46:59.059042,31,1850.0,0.02
Total,mean,H,2009-02-15,2023-10-29 02:46:59.059042,31,1.0,0.02
Total,sum,H,2009-02-15,2023-10-29 02:46:59.059042,31,32350.0,0.02
gap_indigencia,mean,H,2009-02-15,2023-10-29 02:46:59.059042,31,1101410.0,0.02
gap_indigencia,median,H,2009-02-15,2023-10-29 02:46:59.059042,31,948510.0,0.02
gap_pobreza,mean,H,2009-02-15,2023-10-29 02:46:59.059042,31,888760.0,0.02
gap_pobreza,median,H,2009-02-15,2023-10-29 02:46:59.059042,31,741620.0,0.02
CBA,mean,H,2009-05-15,2023-10-29 02:52:27.543178,31,123860.0,0.02
CBA,median,H,2009-05-15,2023-10-29 02:52:27.543178,31,116990.0,0.02
CBT,mean,H,2009-05-15,2023-10-29 02:52:27.543178,31,336510.0,0.02
CBT,median,H,2009-05-15,2023-10-29 02:52:27.543178,31,317830.0,0.02
CB_EQUIV,mean,H,2009-05-15,2023-10-29 02:52:27.543178,31,2.636,0.02
CB_EQUIV,median,H,2009-05-15,2023-10-29 02:52:27.543178,31,2.49,0.02
Indigencia,mean,H,2009-05-15,2023-10-29 02:52:27.543178,31,0.0263,0.02
Indigencia,sum,H,2009-05-15,2023-10-29 02:52:27.543178,31,850.0,0.02
P47T_hogar,mean,H,2009-05-15,2023-10-29 02:52:27.543178,31,997160.0,0.02
P47T_hogar,median,H,2009-05-15,2023-10-29 02:52:27.543178,31,873160.0,0.02
P47T_hogar,q10,H,2009-05-15,2023-10-29 02:52:27.543178,31,347590.0,0.02
P47T_hogar,q25,H,2009-05-15,2023-10-29 02:52:27.543178,31,513380.0,0.02
P47T_hogar,q75,H,2009-05-15,2023-10-29 02:52:27.543178,31,1298760.0,0.02
P47T_hogar,q90,H,2009-05-15,2023-10-29 02:52:27.543178,31,1729280.0,0.02
Pobreza,mean,H,2009-05-15,2023-10-29 02:52:27.543178,31,0.0649,0.02
Pobreza,sum,H,2009-05-15,2023-10-29 02:52:27.543178,31,2100.0,0.02
Total,mean,H,2009-05-15,2023-10-29 02:52:27.543178,31,1.0,0.02
Total,sum,H,2009-05-15,2023-10-29 02:52:27.543178,31,32350.0,0.02
gap_indigencia,mean,H,2009-05-15,2023-10-29 02:52:27.543178,31,873290.0,0.02
gap_indigencia,median,H,2009-05-15,2023-10-29 02:52:27.543178,31,777340.0,0.02
gap_pobreza,mean,H,2009-05-15,2023-10-29 02:52:27.543178,31,660650.0,0.02
gap_pobreza,median,H,2009-05-15,2023-10-29 02:52:27.543178,31,561570.0,0.02
CBA,mean,H,2009-08-15,2023-10-29 02:57:29.802690,31,123860.0,0.02
CBA,median,H,2009-08-15,2023-10-29 02:57:29.802690,31,116990.0,0.02
CBT,mean,H,2009-08-15,2023-10-29 02:57:29.802690,31,336510.0,0.02
CBT,median,H,2009-08-15,2023-10-29 02:57:29.802690,31,317830.0,0.02
CB_EQUIV,mean,H,2009-08-15,2023-10-29 02:57:29.802690,31,2.636,0.02
CB_EQUIV,median,H,2009-08-15,2023-10-29 02:57:29.802690,31,2.49,0.02
Indigencia,mean,H,2009-08-15,2023-10-29 02:57:29.802690,31,0.0201,0.02
Indigencia,sum,H,2009-08-15,2023-10-29 02:57:29.802690,31,650.0,0.02
P47T_hogar,mean,H,2009-08-15,2023-10-29 02:57:29.802690,31,1351970.0,0.02
P47T_hogar,median,H,2009-08-15,2023-10-29 02:57:29.802690,31,1173180.0,0.02
P47T_hogar,q10,H,2009-08-15,2023-10-29 02:57:29.802690,31,427640.0,0.02
P47T_hogar,q25,H,2009-08-15,2023-10-29 02:57:29.802690,31,709720.0,0.02
P47T_hogar,q75,H,2009-08-15,2023-10-29 02:57:29.802690,31,1719440.0,0.02
P47T_hogar,q90,H,2009-08-15,2023-10-29 02:57:29.802690,31,2433180.0,0.02
Pobreza,mean,H,2009-08-15,2023-10-29 02:57:29.802690,31,0.0386,0.02
Pobreza,sum,H,2009-08-15,2023-10-29 02:57:29.802690,31,1250.0,0.02
