observable,sintetico,base,Q,timestamp,P0910,valor,frac
gap_indigencia,median,M24,2007-02-15,2023-10-29 02:12:58.960549,71,874710.0,0.02
gap_pobreza,mean,M24,2007-02-15,2023-10-29 02:12:58.960549,71,1081630.0,0.02
gap_pobreza,median,M24,2007-02-15,2023-10-29 02:12:58.960549,71,716360.0,0.02
CBA,mean,M24,2007-05-15,2023-10-29 02:17:07.720695,71,135620.0,0.02
CBA,median,M24,2007-05-15,2023-10-29 02:17:07.720695,71,109050.0,0.02
CBT,mean,M24,2007-05-15,2023-10-29 02:17:07.720695,71,326710.0,0.02
CBT,median,M24,2007-05-15,2023-10-29 02:17:07.720695,71,261230.0,0.02
CB_EQUIV,mean,M24,2007-05-15,2023-10-29 02:17:07.720695,71,3.051,0.02
CB_EQUIV,median,M24,2007-05-15,2023-10-29 02:17:07.720695,71,2.46,0.02
Indigencia,mean,M24,2007-05-15,2023-10-29 02:17:07.720695,71,0.0069,0.02
Indigencia,sum,M24,2007-05-15,2023-10-29 02:17:07.720695,71,11300.0,0.02
P47T_hogar,mean,M24,2007-05-15,2023-10-29 02:17:07.720695,71,1285320.0,0.02
P47T_hogar,median,M24,2007-05-15,2023-10-29 02:17:07.720695,71,950230.0,0.02
P47T_hogar,q10,M24,2007-05-15,2023-10-29 02:17:07.720695,71,447790.0,0.02
P47T_hogar,q25,M24,2007-05-15,2023-10-29 02:17:07.720695,71,670240.0,0.02
P47T_hogar,q75,M24,2007-05-15,2023-10-29 02:17:07.720695,71,1271180.0,0.02
P47T_hogar,q90,M24,2007-05-15,2023-10-29 02:17:07.720695,71,1759900.0,0.02
P47T_persona,mean,M24,2007-05-15,2023-10-29 02:17:07.720695,71,541750.0,0.02
P47T_persona,median,M24,2007-05-15,2023-10-29 02:17:07.720695,71,502440.0,0.02
P47T_persona,q10,M24,2007-05-15,2023-10-29 02:17:07.720695,71,195450.0,0.02
P47T_persona,q25,M24,2007-05-15,2023-10-29 02:17:07.720695,71,408390.0,0.02
P47T_persona,q75,M24,2007-05-15,2023-10-29 02:17:07.720695,71,693570.0,0.02
P47T_persona,q90,M24,2007-05-15,2023-10-29 02:17:07.720695,71,833860.0,0.02
Pobreza,mean,M24,2007-05-15,2023-10-29 02:17:07.720695,71,0.0223,0.02
Pobreza,sum,M24,2007-05-15,2023-10-29 02:17:07.720695,71,36350.0,0.02
Total,mean,M24,2007-05-15,2023-10-29 02:17:07.720695,71,1.0,0.02
Total,sum,M24,2007-05-15,2023-10-29 02:17:07.720695,71,1627550.0,0.02
gap_indigencia,mean,M24,2007-05-15,2023-10-29 02:17:07.720695,71,1149700.0,0.02
gap_indigencia,median,M24,2007-05-15,2023-10-29 02:17:07.720695,71,826200.0,0.02
gap_pobreza,mean,M24,2007-05-15,2023-10-29 02:17:07.720695,71,958610.0,0.02
gap_pobreza,median,M24,2007-05-15,2023-10-29 02:17:07.720695,71,671510.0,0.02
CBA,mean,M24,2007-11-15,2023-10-29 02:21:31.519498,71,135620.0,0.02
CBA,median,M24,2007-11-15,2023-10-29 02:21:31.519498,71,109050.0,0.02
CBT,mean,M24,2007-11-15,2023-10-29 02:21:31.519498,71,326710.0,0.02
CBT,median,M24,2007-11-15,2023-10-29 02:21:31.519498,71,261230.0,0.02
CB_EQUIV,mean,M24,2007-11-15,2023-10-29 02:21:31.519498,71,3.051,0.02
CB_EQUIV,median,M24,2007-11-15,2023-10-29 02:21:31.519498,71,2.46,0.02
Indigencia,mean,M24,2007-11-15,2023-10-29 02:21:31.519498,71,0.0062,0.02
Indigencia,sum,M24,2007-11-15,2023-10-29 02:21:31.519498,71,10050.0,0.02
P47T_hogar,mean,M24,2007-11-15,2023-10-29 02:21:31.519498,71,1331120.0,0.02
P47T_hogar,median,M24,2007-11-15,2023-10-29 02:21:31.519498,71,905420.0,0.02
P47T_hogar,q10,M24,2007-11-15,2023-10-29 02:21:31.519498,71,424980.0,0.02
P47T_hogar,q25,M24,2007-11-15,2023-10-29 02:21:31.519498,71,612850.0,0.02
P47T_hogar,q75,M24,2007-11-15,2023-10-29 02:21:31.519498,71,1272340.0,0.02
P47T_hogar,q90,M24,2007-11-15,2023-10-29 02:21:31.519498,71,1777030.0,0.02
P47T_persona,mean,M24,2007-11-15,2023-10-29 02:21:31.519498,71,538810.0,0.02
P47T_persona,median,M24,2007-11-15,2023-10-29 02:21:31.519498,71,491000.0,0.02
P47T_persona,q10,M24,2007-11-15,2023-10-29 02:21:31.519498,71,200000.0,0.02
P47T_persona,q25,M24,2007-11-15,2023-10-29 02:21:31.519498,71,317000.0,0.02
P47T_persona,q75,M24,2007-11-15,2023-10-29 02:21:31.519498,71,647270.0,0.02
P47T_persona,q90,M24,2007-11-15,2023-10-29 02:21:31.519498,71,914310.0,0.02
Pobreza,mean,M24,2007-11-15,2023-10-29 02:21:31.519498,71,0.0257,0.02
Pobreza,sum,M24,2007-11-15,2023-10-29 02:21:31.519498,71,41800.0,0.02
Total,mean,M24,2007-11-15,2023-10-29 02:21:31.519498,71,1.0,0.02
Total,sum,M24,2007-11-15,2023-10-29 02:21:31.519498,71,1627550.0,0.02
gap_indigencia,mean,M24,2007-11-15,2023-10-29 02:21:31.519498,71,1195500.0,0.02
gap_indigencia,median,M24,2007-11-15,2023-10-29 02:21:31.519498,71,789510.0,0.02
gap_pobreza,mean,M24,2007-11-15,2023-10-29 02:21:31.519498,71,1004410.0,0.02
gap_pobreza,median,M24,2007-11-15,2023-10-29 02:21:31.519498,71,635220.0,0.02
CBA,mean,M24,2008-02-15,2023-10-29 02:26:08.043813,71,146630.0,0.02
CBA,median,M24,2008-02-15,2023-10-29 02:26:08.043813,71,109600.0,0.02
CBT,mean,M24,2008-02-15,2023-10-29 02:26:08.043813,71,352420.0,0.02
CBT,median,M24,2008-02-15,2023-10-29 02:26:08.043813,71,262310.0,0.02
CB_EQUIV,mean,M24,2008-02-15,2023-10-29 02:26:08.043813,71,3.31,0.02
CB_EQUIV,median,M24,2008-02-15,2023-10-29 02:26:08.043813,71,2.48,0.02
Indigencia,mean,M24,2008-02-15,2023-10-29 02:26:08.043813,71,0.0081,0.02
Indigencia,sum,M24,2008-02-15,2023-10-29 02:26:08.043813,71,13150.0,0.02
P47T_hogar,mean,M24,2008-02-15,2023-10-29 02:26:08.043813,71,1402830.0,0.02
P47T_hogar,median,M24,2008-02-15,2023-10-29 02:26:08.043813,71,983810.0,0.02
P47T_hogar,q10,M24,2008-02-15,2023-10-29 02:26:08.043813,71,444410.0,0.02
P47T_hogar,q25,M24,2008-02-15,2023-10-29 02:26:08.043813,71,672890.0,0.02
P47T_hogar,q75,M24,2008-02-15,2023-10-29 02:26:08.043813,71,1316130.0,0.02
P47T_hogar,q90,M24,2008-02-15,2023-10-29 02:26:08.043813,71,1826270.0,0.02
P47T_persona,mean,M24,2008-02-15,2023-10-29 02:26:08.043813,71,556260.0,0.02
P47T_persona,median,M24,2008-02-15,2023-10-29 02:26:08.043813,71,550910.0,0.02
P47T_persona,q10,M24,2008-02-15,2023-10-29 02:26:08.043813,71,191000.0,0.02
P47T_persona,q25,M24,2008-02-15,2023-10-29 02:26:08.043813,71,372450.0,0.02
P47T_persona,q75,M24,2008-02-15,2023-10-29 02:26:08.043813,71,677780.0,0.02
P47T_persona,q90,M24,2008-02-15,2023-10-29 02:26:08.043813,71,814870.0,0.02
Pobreza,mean,M24,2008-02-15,2023-10-29 02:26:08.043813,71,0.0228,0.02
Pobreza,sum,M24,2008-02-15,2023-10-29 02:26:08.043813,71,37200.0,0.02
Total,mean,M24,2008-02-15,2023-10-29 02:26:08.043813,71,1.0,0.02
Total,sum,M24,2008-02-15,2023-10-29 02:26:08.043813,71,1632000.0,0.02
gap_indigencia,mean,M24,2008-02-15,2023-10-29 02:26:08.043813,71,1256200.0,0.02
gap_indigencia,median,M24,2008-02-15,2023-10-29 02:26:08.043813,71,865635.0,0.02
gap_pobreza,mean,M24,2008-02-15,2023-10-29 02:26:08.043813,71,1050410.0,0.02
gap_pobreza,median,M24,2008-02-15,2023-10-29 02:26:08.043813,71,704550.0,0.02
CBA,mean,M24,2008-05-15,2023-10-29 02:31:06.032189,71,146630.0,0.02
CBA,median,M24,2008-05-15,2023-10-29 02:31:06.032189,71,109600.0,0.02
CBT,mean,M24,2008-05-15,2023-10-29 02:31:06.032189,71,352420.0,0.02
CBT,median,M24,2008-05-15,2023-10-29 02:31:06.032189,71,262310.0,0.02
CB_EQUIV,mean,M24,2008-05-15,2023-10-29 02:31:06.032189,71,3.31,0.02
CB_EQUIV,median,M24,2008-05-15,2023-10-29 02:31:06.032189,71,2.48,0.02
Indigencia,mean,M24,2008-05-15,2023-10-29 02:31:06.032189,71,0.0074,0.02
Indigencia,sum,M24,2008-05-15,2023-10-29 02:31:06.032189,71,12050.0,0.02
P47T_hogar,mean,M24,2008-05-15,2023-10-29 02:31:06.032189,71,1330650.0,0.02
P47T_hogar,median,M24,2008-05-15,2023-10-29 02:31:06.032189,71,935270.0,0.02
P47T_hogar,q10,M24,2008-05-15,2023-10-29 02:31:06.032189,71,437600.0,0.02
P47T_hogar,q25,M24,2008-05-15,2023-10-29 02:31:06.032189,71,632540.0,0.02
P47T_hogar,q75,M24,2008-05-15,2023-10-29 02:31:06.032189,71,1240390.0,0.02
P47T_hogar,q90,M24,2008-05-15,2023-10-29 02:31:06.032189,71,1669610.0,0.02
P47T_persona,mean,M24,2008-05-15,2023-10-29 02:31:06.032189,71,525310.0,0.02
P47T_persona,median,M24,2008-05-15,2023-10-29 02:31:06.032189,71,479820.0,0.02
P47T_persona,q10,M24,2008-05-15,2023-10-29 02:31:06.032189,71,219300.0,0.02
P47T_persona,q25,M24,2008-05-15,2023-10-29 02:31:06.032189,71,381130.0,0.02
P47T_persona,q75,M24,2008-05-15,2023-10-29 02:31:06.032189,71,632540.0,0.02
P47T_persona,q90,M24,2008-05-15,2023-10-29 02:31:06.032189,71,853280.0,0.02
Pobreza,mean,M24,2008-05-15,2023-10-29 02:31:06.032189,71,0.0231,0.02
Pobreza,sum,M24,2008-05-15,2023-10-29 02:31:06.032189,71,37700.0,0.02
Total,mean,M24,2008-05-15,2023-10-29 02:31:06.032189,71,1.0,0.02
Total,sum,M24,2008-05-15,2023-10-29 02:31:06.032189,71,1632000.0,0.02
gap_indigencia,mean,M24,2008-05-15,2023-10-29 02:31:06.032189,71,1184020.0,0.02
gap_indigencia,median,M24,2008-05-15,2023-10-29 02:31:06.032189,71,816440.0,0.02
gap_pobreza,mean,M24,2008-05-15,2023-10-29 02:31:06.032189,71,978230.0,0.02
gap_pobreza,median,M24,2008-05-15,2023-10-29 02:31:06.032189,71,654420.0,0.02
CBA,mean,M24,2008-08-15,2023-10-29 02:35:59.402186,71,146630.0,0.02
CBA,median,M24,2008-08-15,2023-10-29 02:35:59.402186,71,109600.0,0.02
CBT,mean,M24,2008-08-15,2023-10-29 02:35:59.402186,71,352420.0,0.02
CBT,median,M24,2008-08-15,2023-10-29 02:35:59.402186,71,262310.0,0.02
CB_EQUIV,mean,M24,2008-08-15,2023-10-29 02:35:59.402186,71,3.31,0.02
CB_EQUIV,median,M24,2008-08-15,2023-10-29 02:35:59.402186,71,2.48,0.02
Indigencia,mean,M24,2008-08-15,2023-10-29 02:35:59.402186,71,0.0074,0.02
Indigencia,sum,M24,2008-08-15,2023-10-29 02:35:59.402186,71,12150.0,0.02
P47T_hogar,mean,M24,2008-08-15,2023-10-29 02:35:59.402186,71,1415330.0,0.02
P47T_hogar,median,M24,2008-08-15,2023-10-29 02:35:59.402186,71,980480.0,0.02
P47T_hogar,q10,M24,2008-08-15,2023-10-29 02:35:59.402186,71,427940.0,0.02
P47T_hogar,q25,M24,2008-08-15,2023-10-29 02:35:59.402186,71,651090.0,0.02
P47T_hogar,q75,M24,2008-08-15,2023-10-29 02:35:59.402186,71,1375710.0,0.02
P47T_hogar,q90,M24,2008-08-15,2023-10-29 02:35:59.402186,71,1965290.0,0.02
P47T_persona,mean,M24,2008-08-15,2023-10-29 02:35:59.402186,71,555840.0,0.02
P47T_persona,median,M24,2008-08-15,2023-10-29 02:35:59.402186,71,502440.0,0.02
P47T_persona,q10,M24,2008-08-15,2023-10-29 02:35:59.402186,71,191000.0,0.02
P47T_persona,q25,M24,2008-08-15,2023-10-29 02:35:59.402186,71,347590.0,0.02
P47T_persona,q75,M24,2008-08-15,2023-10-29 02:35:59.402186,71,647270.0,0.02
P47T_persona,q90,M24,2008-08-15,2023-10-29 02:35:59.402186,71,935610.0,0.02
Pobreza,mean,M24,2008-08-15,2023-10-29 02:35:59.402186,71,0.024,0.02
Pobreza,sum,M24,2008-08-15,2023-10-29 02:35:59.402186,71,39150.0,0.02
Total,mean,M24,2008-08-15,2023-10-29 02:35:59.402186,71,1.0,0.02
Total,sum,M24,2008-08-15,2023-10-29 02:35:59.402186,71,1632000.0,0.02
gap_indigencia,mean,M24,2008-08-15,2023-10-29 02:35:59.402186,71,1268700.0,0.02
gap_indigencia,median,M24,2008-08-15,2023-10-29 02:35:59.402186,71,868785.0,0.02
gap_pobreza,mean,M24,2008-08-15,2023-10-29 02:35:59.402186,71,1062910.0,0.02
gap_pobreza,median,M24,2008-08-15,2023-10-29 02:35:59.402186,71,704020.0,0.02
CBA,mean,M24,2008-11-15,2023-10-29 02:41:15.308248,71,146630.0,0.02
CBA,median,M24,2008-11-15,2023-10-29 02:41:15.308248,71,109600.0,0.02
CBT,mean,M24,2008-11-15,2023-10-29 02:41:15.308248,71,352420.0,0.02
CBT,median,M24,2008-11-15,2023-10-29 02:41:15.308248,71,262310.0,0.02
CB_EQUIV,mean,M24,2008-11-15,2023-10-29 02:41:15.308248,71,3.31,0.02
CB_EQUIV,median,M24,2008-11-15,2023-10-29 02:41:15.308248,71,2.48,0.02
Indigencia,mean,M24,2008-11-15,2023-10-29 02:41:15.308248,71,0.0056,0.02
Indigencia,sum,M24,2008-11-15,2023-10-29 02:41:15.308248,71,9100.0,0.02
P47T_hogar,mean,M24,2008-11-15,2023-10-29 02:41:15.308248,71,1385670.0,0.02
P47T_hogar,median,M24,2008-11-15,2023-10-29 02:41:15.308248,71,955790.0,0.02
P47T_hogar,q10,M24,2008-11-15,2023-10-29 02:41:15.308248,71,458220.0,0.02
P47T_hogar,q25,M24,2008-11-15,2023-10-29 02:41:15.308248,71,656900.0,0.02
P47T_hogar,q75,M24,2008-11-15,2023-10-29 02:41:15.308248,71,1260630.0,0.02
P47T_hogar,q90,M24,2008-11-15,2023-10-29 02:41:15.308248,71,1760110.0,0.02
P47T_persona,mean,M24,2008-11-15,2023-10-29 02:41:15.308248,71,520560.0,0.02
P47T_persona,median,M24,2008-11-15,2023-10-29 02:41:15.308248,71,514140.0,0.02
P47T_persona,q10,M24,2008-11-15,2023-10-29 02:41:15.308248,71,186650.0,0.02
P47T_persona,q25,M24,2008-11-15,2023-10-29 02:41:15.308248,71,372450.0,0.02
P47T_persona,q75,M24,2008-11-15,2023-10-29 02:41:15.308248,71,647270.0,0.02
P47T_persona,q90,M24,2008-11-15,2023-10-29 02:41:15.308248,71,760480.0,0.02
Pobreza,mean,M24,2008-11-15,2023-10-29 02:41:15.308248,71,0.02,0.02
Pobreza,sum,M24,2008-11-15,2023-10-29 02:41:15.308248,71,32700.0,0.02
Total,mean,M24,2008-11-15,2023-10-29 02:41:15.308248,71,1.0,0.02
Total,sum,M24,2008-11-15,2023-10-29 02:41:15.308248,71,1632000.0,0.02
gap_indigencia,mean,M24,2008-11-15,2023-10-29 02:41:15.308248,71,1239040.0,0.02
gap_indigencia,median,M24,2008-11-15,2023-10-29 02:41:15.308248,71,836390.0,0.02
gap_pobreza,mean,M24,2008-11-15,2023-10-29 02:41:15.308248,71,1033250.0,0.02
gap_pobreza,median,M24,2008-11-15,2023-10-29 02:41:15.308248,71,672430.0,0.02
CBA,mean,M24,2009-02-15,2023-10-29 02:46:47.997821,71,237490.0,0.02
CBA,median,M24,2009-02-15,2023-10-29 02:46:47.997821,71,110510.0,0.02
CBT,mean,M24,2009-02-15,2023-10-29 02:46:47.997821,71,585360.0,0.02
CBT,median,M24,2009-02-15,2023-10-29 02:46:47.997821,71,264190.0,0.02
CB_EQUIV,mean,M24,2009-02-15,2023-10-29 02:46:47.997821,71,5.518,0.02
CB_EQUIV,median,M24,2009-02-15,2023-10-29 02:46:47.997821,71,2.5,0.02
Indigencia,mean,M24,2009-02-15,2023-10-29 02:46:47.997821,71,0.007,0.02
Indigencia,sum,M24,2009-02-15,2023-10-29 02:46:47.997821,71,11650.0,0.02
P47T_hogar,mean,M24,2009-02-15,2023-10-29 02:46:47.997821,71,2318140.0,0.02
P47T_hogar,median,M24,2009-02-15,2023-10-29 02:46:47.997821,71,1019810.0,0.02
P47T_hogar,q10,M24,2009-02-15,2023-10-29 02:46:47.997821,71,491000.0,0.02
P47T_hogar,q25,M24,2009-02-15,2023-10-29 02:46:47.997821,71,712560.0,0.02
P47T_hogar,q75,M24,2009-02-15,2023-10-29 02:46:47.997821,71,1438260.0,0.02
P47T_hogar,q90,M24,2009-02-15,2023-10-29 02:46:47.997821,71,2126430.0,0.02
P47T_persona,mean,M24,2009-02-15,2023-10-29 02:46:47.997821,71,607690.0,0.02
P47T_persona,median,M24,2009-02-15,2023-10-29 02:46:47.997821,71,538370.0,0.02
P47T_persona,q10,M24,2009-02-15,2023-10-29 02:46:47.997821,71,234990.0,0.02
P47T_persona,q25,M24,2009-02-15,2023-10-29 02:46:47.997821,71,399090.0,0.02
P47T_persona,q75,M24,2009-02-15,2023-10-29 02:46:47.997821,71,709720.0,0.02
P47T_persona,q90,M24,2009-02-15,2023-10-29 02:46:47.997821,71,1035440.0,0.02
Pobreza,mean,M24,2009-02-15,2023-10-29 02:46:47.997821,71,0.0176,0.02
Pobreza,sum,M24,2009-02-15,2023-10-29 02:46:47.997821,71,29150.0,0.02
Total,mean,M24,2009-02-15,2023-10-29 02:46:47.997821,71,1.0,0.02
Total,sum,M24,2009-02-15,2023-10-29 02:46:47.997821,71,1658350.0,0.02
gap_indigencia,mean,M24,2009-02-15,2023-10-29 02:46:47.997821,71,2080640.0,0.02
gap_indigencia,median,M24,2009-02-15,2023-10-29 02:46:47.997821,71,902780.0,0.02
gap_pobreza,mean,M24,2009-02-15,2023-10-29 02:46:47.997821,71,1732780.0,0.02
gap_pobreza,median,M24,2009-02-15,2023-10-29 02:46:47.997821,71,742600.0,0.02
CBA,mean,M24,2009-05-15,2023-10-29 02:52:17.344476,71,237490.0,0.02
CBA,median,M24,2009-05-15,2023-10-29 02:52:17.344476,71,110510.0,0.02
CBT,mean,M24,2009-05-15,2023-10-29 02:52:17.344476,71,585360.0,0.02
CBT,median,M24,2009-05-15,2023-10-29 02:52:17.344476,71,264190.0,0.02
CB_EQUIV,mean,M24,2009-05-15,2023-10-29 02:52:17.344476,71,5.518,0.02
CB_EQUIV,median,M24,2009-05-15,2023-10-29 02:52:17.344476,71,2.5,0.02
Indigencia,mean,M24,2009-05-15,2023-10-29 02:52:17.344476,71,0.0083,0.02
Indigencia,sum,M24,2009-05-15,2023-10-29 02:52:17.344476,71,13800.0,0.02
P47T_hogar,mean,M24,2009-05-15,2023-10-29 02:52:17.344476,71,2178170.0,0.02
P47T_hogar,median,M24,2009-05-15,2023-10-29 02:52:17.344476,71,929990.0,0.02
P47T_hogar,q10,M24,2009-05-15,2023-10-29 02:52:17.344476,71,437600.0,0.02
P47T_hogar,q25,M24,2009-05-15,2023-10-29 02:52:17.344476,71,656680.0,0.02
P47T_hogar,q75,M24,2009-05-15,2023-10-29 02:52:17.344476,71,1265070.0,0.02
P47T_hogar,q90,M24,2009-05-15,2023-10-29 02:52:17.344476,71,1839310.0,0.02
P47T_persona,mean,M24,2009-05-15,2023-10-29 02:52:17.344476,71,529160.0,0.02
P47T_persona,median,M24,2009-05-15,2023-10-29 02:52:17.344476,71,526120.0,0.02
P47T_persona,q10,M24,2009-05-15,2023-10-29 02:52:17.344476,71,204660.0,0.02
P47T_persona,q25,M24,2009-05-15,2023-10-29 02:52:17.344476,71,347590.0,0.02
P47T_persona,q75,M24,2009-05-15,2023-10-29 02:52:17.344476,71,632540.0,0.02
P47T_persona,q90,M24,2009-05-15,2023-10-29 02:52:17.344476,71,873160.0,0.02
Pobreza,mean,M24,2009-05-15,2023-10-29 02:52:17.344476,71,0.0251,0.02
Pobreza,sum,M24,2009-05-15,2023-10-29 02:52:17.344476,71,41700.0,0.02
Total,mean,M24,2009-05-15,2023-10-29 02:52:17.344476,71,1.0,0.02
Total,sum,M24,2009-05-15,2023-10-29 02:52:17.344476,71,1658350.0,0.02
gap_indigencia,mean,M24,2009-05-15,2023-10-29 02:52:17.344476,71,1940670.0,0.02
gap_indigencia,median,M24,2009-05-15,2023-10-29 02:52:17.344476,71,806190.0,0.02
gap_pobreza,mean,M24,2009-05-15,2023-10-29 02:52:17.344476,71,1592810.0,0.02
gap_pobreza,median,M24,2009-05-15,2023-10-29 02:52:17.344476,71,662040.0,0.02
CBA,mean,M24,2009-08-15,2023-10-29 02:57:21.231450,71,237490.0,0.02
CBA,median,M24,2009-08-15,2023-10-29 02:57:21.231450,71,110510.0,0.02
CBT,mean,M24,2009-08-15,2023-10-29 02:57:21.231450,71,585360.0,0.02
CBT,median,M24,2009-08-15,2023-10-29 02:57:21.231450,71,264190.0,0.02
CB_EQUIV,mean,M24,2009-08-15,2023-10-29 02:57:21.231450,71,5.518,0.02
CB_EQUIV,median,M24,2009-08-15,2023-10-29 02:57:21.231450,71,2.5,0.02
Indigencia,mean,M24,2009-08-15,2023-10-29 02:57:21.231450,71,0.0082,0.02
Indigencia,sum,M24,2009-08-15,2023-10-29 02:57:21.231450,71,13600.0,0.02
P47T_hogar,mean,M24,2009-08-15,2023-10-29 02:57:21.231450,71,2440470.0,0.02
P47T_hogar,median,M24,2009-08-15,2023-10-29 02:57:21.231450,71,1092750.0,0.02
P47T_hogar,q10,M24,2009-08-15,2023-10-29 02:57:21.231450,71,474720.0,0.02
P47T_hogar,q25,M24,2009-08-15,2023-10-29 02:57:21.231450,71,728010.0,0.02
P47T_hogar,q75,M24,2009-08-15,2023-10-29 02:57:21.231450,71,1589690.0,0.02
P47T_hogar,q90,M24,2009-08-15,2023-10-29 02:57:21.231450,71,2355730.0,0.02
P47T_persona,mean,M24,2009-08-15,2023-10-29 02:57:21.231450,71,640160.0,0.02
P47T_persona,median,M24,2009-08-15,2023-10-29 02:57:21.231450,71,563750.0,0.02
P47T_persona,q10,M24,2009-08-15,2023-10-29 02:57:21.231450,71,204660.0,0.02
P47T_persona,q25,M24,2009-08-15,2023-10-29 02:57:21.231450,71,390010.0,0.02
P47T_persona,q75,M24,2009-08-15,2023-10-29 02:57:21.231450,71,853280.0,0.02
P47T_persona,q90,M24,2009-08-15,2023-10-29 02:57:21.231450,71,1177870.0,0.02
Pobreza,mean,M24,2009-08-15,2023-10-29 02:57:21.231450,71,0.0207,0.02
Pobreza,sum,M24,2009-08-15,2023-10-29 02:57:21.231450,71,34350.0,0.02
Total,mean,M24,2009-08-15,2023-10-29 02:57:21.231450,71,1.0,0.02
Total,sum,M24,2009-08-15,2023-10-29 02:57:21.231450,71,1658350.0,0.02
gap_indigencia,mean,M24,2009-08-15,2023-10-29 02:57:21.231450,71,2202980.0,0.02
gap_indigencia,median,M24,2009-08-15,2023-10-29 02:57:21.231450,71,974280.0,0.02
gap_pobreza,mean,M24,2009-08-15,2023-10-29 02:57:21.231450,71,1855110.0,0.02
gap_pobreza,median,M24,2009-08-15,2023-10-29 02:57:21.231450,71,809020.0,0.02
CBA,mean,M24,2009-11-15,2023-10-29 03:02:36.504215,71,237490.0,0.02
CBA,median,M24,2009-11-15,2023-10-29 03:02:36.504215,71,110510.0,0.02
CBT,mean,M24,2009-11-15,2023-10-29 03:02:36.504215,71,585360.0,0.02
CBT,median,M24,2009-11-15,2023-10-29 03:02:36.504215,71,264190.0,0.02
CB_EQUIV,mean,M24,2009-11-15,2023-10-29 03:02:36.504215,71,5.518,0.02
CB_EQUIV,median,M24,2009-11-15,2023-10-29 03:02:36.504215,71,2.5,0.02
Indigencia,mean,M24,2009-11-15,2023-10-29 03:02:36.504215,71,0.0072,0.02
Indigencia,sum,M24,2009-11-15,2023-10-29 03:02:36.504215,71,12000.0,0.02
P47T_hogar,mean,M24,2009-11-15,2023-10-29 03:02:36.504215,71,2345940.0,0.02
P47T_hogar,median,M24,2009-11-15,2023-10-29 03:02:36.504215,71,991380.0,0.02
P47T_hogar,q10,M24,2009-11-15,2023-10-29 03:02:36.504215,71,468900.0,0.02
P47T_hogar,q25,M24,2009-11-15,2023-10-29 03:02:36.504215,71,693570.0,0.02
P47T_hogar,q75,M24,2009-11-15,2023-10-29 03:02:36.504215,71,1298760.0,0.02
P47T_hogar,q90,M24,2009-11-15,2023-10-29 03:02:36.504215,71,1760880.0,0.02
P47T_persona,mean,M24,2009-11-15,2023-10-29 03:02:36.504215,71,562330.0,0.02
P47T_persona,median,M24,2009-11-15,2023-10-29 03:02:36.504215,71,491000.0,0.02
P47T_persona,q10,M24,2009-11-15,2023-10-29 03:02:36.504215,71,209430.0,0.02
P47T_persona,q25,M24,2009-11-15,2023-10-29 03:02:36.504215,71,427640.0,0.02
P47T_persona,q75,M24,2009-11-15,2023-10-29 03:02:36.504215,71,693570.0,0.02
P47T_persona,q90,M24,2009-11-15,2023-10-29 03:02:36.504215,71,833860.0,0.02
Pobreza,mean,M24,2009-11-15,2023-10-29 03:02:36.504215,71,0.0201,0.02
Pobreza,sum,M24,2009-11-15,2023-10-29 03:02:36.504215,71,33400.0,0.02
Total,mean,M24,2009-11-15,2023-10-29 03:02:36.504215,71,1.0,0.02
Total,sum,M24,2009-11-15,2023-10-29 03:02:36.504215,71,1658350.0,0.02
gap_indigencia,mean,M24,2009-11-15,2023-10-29 03:02:36.504215,71,2108450.0,0.02
gap_indigencia,median,M24,2009-11-15,2023-10-29 03:02:36.504215,71,880720.0,0.02
gap_pobreza,mean,M24,2009-11-15,2023-10-29 03:02:36.504215,71,1760580.0,0.02
gap_pobreza,median,M24,2009-11-15,2023-10-29 03:02:36.504215,71,715240.0,0.02
CBA,mean,M24,2010-02-15,2023-10-29 03:08:00.656007,71,152900.0,0.02
CBA,median,M24,2010-02-15,2023-10-29 03:08:00.656007,71,109070.0,0.02
CBT,mean,M24,2010-02-15,2023-10-29 03:08:00.656007,71,369800.0,0.02
CBT,median,M24,2010-02-15,2023-10-29 03:08:00.656007,71,261290.0,0.02
CB_EQUIV,mean,M24,2010-02-15,2023-10-29 03:08:00.656007,71,3.432,0.02
CB_EQUIV,median,M24,2010-02-15,2023-10-29 03:08:00.656007,71,2.46,0.02
Indigencia,mean,M24,2010-02-15,2023-10-29 03:08:00.656007,71,0.0068,0.02
Indigencia,sum,M24,2010-02-15,2023-10-29 03:08:00.656007,71,11250.0,0.02
P47T_hogar,mean,M24,2010-02-15,2023-10-29 03:08:00.656007,71,1586180.0,0.02
P47T_hogar,median,M24,2010-02-15,2023-10-29 03:08:00.656007,71,1009940.0,0.02
P47T_hogar,q10,M24,2010-02-15,2023-10-29 03:08:00.656007,71,465980.0,0.02
P47T_hogar,q25,M24,2010-02-15,2023-10-29 03:08:00.656007,71,694930.0,0.02
P47T_hogar,q75,M24,2010-02-15,2023-10-29 03:08:00.656007,71,1361160.0,0.02
P47T_hogar,q90,M24,2010-02-15,2023-10-29 03:08:00.656007,71,1959400.0,0.02
P47T_persona,mean,M24,2010-02-15,2023-10-29 03:08:00.656007,71,595720.0,0.02
P47T_persona,median,M24,2010-02-15,2023-10-29 03:08:00.656007,71,526120.0,0.02
P47T_persona,q10,M24,2010-02-15,2023-10-29 03:08:00.656007,71,191000.0,0.02
