observable,sintetico,base,Q,timestamp,AGLOMERADO,valor,frac
P47T_hogar,q90,Hp,2019-11-15,2023-10-29 06:58:01.749855,34,385990.0,0.02
Pobreza,mean,Hp,2019-11-15,2023-10-29 06:58:01.749855,34,1.0,0.02
Pobreza,sum,Hp,2019-11-15,2023-10-29 06:58:01.749855,34,42800.0,0.02
Total,mean,Hp,2019-11-15,2023-10-29 06:58:01.749855,34,1.0,0.02
Total,sum,Hp,2019-11-15,2023-10-29 06:58:01.749855,34,42800.0,0.02
gap_indigencia,mean,Hp,2019-11-15,2023-10-29 06:58:01.749855,34,76260.0,0.02
gap_indigencia,median,Hp,2019-11-15,2023-10-29 06:58:01.749855,34,72960.0,0.02
gap_pobreza,mean,Hp,2019-11-15,2023-10-29 06:58:01.749855,34,-126900.0,0.02
gap_pobreza,median,Hp,2019-11-15,2023-10-29 06:58:01.749855,34,-96345.0,0.02
CBA,mean,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,141380.0,0.02
CBA,median,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,133340.0,0.02
CBT,mean,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,344020.0,0.02
CBT,median,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,324450.0,0.02
CB_EQUIV,mean,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,3.139,0.02
CB_EQUIV,median,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,2.96,0.02
Indigencia,mean,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,0.2633,0.02
Indigencia,sum,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,10150.0,0.02
P47T_hogar,mean,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,204630.0,0.02
P47T_hogar,median,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,182400.0,0.02
P47T_hogar,q10,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,25150.0,0.02
P47T_hogar,q25,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,91400.0,0.02
P47T_hogar,q75,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,289110.0,0.02
P47T_hogar,q90,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,400010.0,0.02
Pobreza,mean,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,1.0,0.02
Pobreza,sum,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,38550.0,0.02
Total,mean,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,1.0,0.02
Total,sum,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,38550.0,0.02
gap_indigencia,mean,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,63250.0,0.02
gap_indigencia,median,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,54280.0,0.02
gap_pobreza,mean,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,-139390.0,0.02
gap_pobreza,median,Hp,2020-02-15,2023-10-29 07:06:20.498222,34,-111800.0,0.02
CBA,mean,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,139460.0,0.02
CBA,median,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,133400.0,0.02
CBT,mean,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,335610.0,0.02
CBT,median,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,321020.0,0.02
CB_EQUIV,mean,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,3.095,0.02
CB_EQUIV,median,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,2.96,0.02
Indigencia,mean,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,0.292,0.02
Indigencia,sum,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,14000.0,0.02
P47T_hogar,mean,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,200660.0,0.02
P47T_hogar,median,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,186340.0,0.02
P47T_hogar,q10,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,24810.0,0.02
P47T_hogar,q25,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,86740.0,0.02
P47T_hogar,q75,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,289460.0,0.02
P47T_hogar,q90,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,388400.0,0.02
Pobreza,mean,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,1.0,0.02
Pobreza,sum,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,47950.0,0.02
Total,mean,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,1.0,0.02
Total,sum,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,47950.0,0.02
gap_indigencia,mean,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,61200.0,0.02
gap_indigencia,median,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,60980.0,0.02
gap_pobreza,mean,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,-134950.0,0.02
gap_pobreza,median,Hp,2020-05-15,2023-10-29 07:14:39.119384,34,-97800.0,0.02
CBA,mean,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,135370.0,0.02
CBA,median,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,128330.0,0.02
CBT,mean,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,328500.0,0.02
CBT,median,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,311400.0,0.02
CB_EQUIV,mean,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,3.038,0.02
CB_EQUIV,median,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,2.88,0.02
Indigencia,mean,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,0.2449,0.02
Indigencia,sum,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,10200.0,0.02
P47T_hogar,mean,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,199490.0,0.02
P47T_hogar,median,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,178250.0,0.02
P47T_hogar,q10,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,37220.0,0.02
P47T_hogar,q25,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,111500.0,0.02
P47T_hogar,q75,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,282600.0,0.02
P47T_hogar,q90,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,385580.0,0.02
Pobreza,mean,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,1.0,0.02
Pobreza,sum,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,41650.0,0.02
Total,mean,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,1.0,0.02
Total,sum,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,41650.0,0.02
gap_indigencia,mean,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,64120.0,0.02
gap_indigencia,median,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,63160.0,0.02
gap_pobreza,mean,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,-129000.0,0.02
gap_pobreza,median,Hp,2020-08-15,2023-10-29 07:23:11.225375,34,-103240.0,0.02
CBA,mean,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,146850.0,0.02
CBA,median,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,138370.0,0.02
CBT,mean,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,352450.0,0.02
CBT,median,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,332080.0,0.02
CB_EQUIV,mean,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,3.131,0.02
CB_EQUIV,median,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,2.95,0.02
Indigencia,mean,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,0.22,0.02
Indigencia,sum,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,10550.0,0.02
P47T_hogar,mean,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,219020.0,0.02
P47T_hogar,median,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,200000.0,0.02
P47T_hogar,q10,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,49980.0,0.02
P47T_hogar,q25,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,117520.0,0.02
P47T_hogar,q75,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,294880.0,0.02
P47T_hogar,q90,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,407340.0,0.02
Pobreza,mean,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,1.0,0.02
Pobreza,sum,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,47950.0,0.02
Total,mean,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,1.0,0.02
Total,sum,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,47950.0,0.02
gap_indigencia,mean,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,72170.0,0.02
gap_indigencia,median,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,71290.0,0.02
gap_pobreza,mean,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,-133420.0,0.02
gap_pobreza,median,Hp,2020-11-15,2023-10-29 07:31:49.993248,34,-98520.0,0.02
CBA,mean,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,148120.0,0.02
CBA,median,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,138840.0,0.02
CBT,mean,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,351050.0,0.02
CBT,median,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,329040.0,0.02
CB_EQUIV,mean,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,3.147,0.02
CB_EQUIV,median,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,2.95,0.02
Indigencia,mean,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,0.2333,0.02
Indigencia,sum,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,10650.0,0.02
P47T_hogar,mean,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,213740.0,0.02
P47T_hogar,median,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,204660.0,0.02
P47T_hogar,q10,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,26950.0,0.02
P47T_hogar,q25,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,112460.0,0.02
P47T_hogar,q75,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,295840.0,0.02
P47T_hogar,q90,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,391100.0,0.02
Pobreza,mean,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,1.0,0.02
Pobreza,sum,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,45650.0,0.02
Total,mean,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,1.0,0.02
Total,sum,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,45650.0,0.02
gap_indigencia,mean,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,65620.0,0.02
gap_indigencia,median,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,65770.0,0.02
gap_pobreza,mean,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,-137310.0,0.02
gap_pobreza,median,Hp,2021-02-15,2023-10-29 07:40:38.498734,34,-108740.0,0.02
CBA,mean,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,143860.0,0.02
CBA,median,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,137670.0,0.02
CBT,mean,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,338070.0,0.02
CBT,median,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,323540.0,0.02
CB_EQUIV,mean,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,3.082,0.02
CB_EQUIV,median,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,2.95,0.02
Indigencia,mean,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,0.2205,0.02
Indigencia,sum,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,12500.0,0.02
P47T_hogar,mean,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,209240.0,0.02
P47T_hogar,median,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,201690.0,0.02
P47T_hogar,q10,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,53810.0,0.02
P47T_hogar,q25,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,112460.0,0.02
P47T_hogar,q75,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,279510.0,0.02
P47T_hogar,q90,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,382090.0,0.02
Pobreza,mean,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,1.0,0.02
Pobreza,sum,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,56700.0,0.02
Total,mean,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,1.0,0.02
Total,sum,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,56700.0,0.02
gap_indigencia,mean,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,65390.0,0.02
gap_indigencia,median,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,61500.0,0.02
gap_pobreza,mean,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,-128820.0,0.02
gap_pobreza,median,Hp,2021-05-15,2023-10-29 07:49:31.869084,34,-100735.0,0.02
CBA,mean,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,146520.0,0.02
CBA,median,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,137480.0,0.02
CBT,mean,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,341860.0,0.02
CBT,median,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,320770.0,0.02
CB_EQUIV,mean,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,3.187,0.02
CB_EQUIV,median,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,2.99,0.02
Indigencia,mean,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,0.2437,0.02
Indigencia,sum,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,10650.0,0.02
P47T_hogar,mean,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,209790.0,0.02
P47T_hogar,median,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,200810.0,0.02
P47T_hogar,q10,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,29560.0,0.02
P47T_hogar,q25,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,107390.0,0.02
P47T_hogar,q75,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,295840.0,0.02
P47T_hogar,q90,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,388680.0,0.02
Pobreza,mean,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,1.0,0.02
Pobreza,sum,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,43700.0,0.02
Total,mean,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,1.0,0.02
Total,sum,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,43700.0,0.02
gap_indigencia,mean,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,63280.0,0.02
gap_indigencia,median,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,63170.0,0.02
gap_pobreza,mean,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,-132070.0,0.02
gap_pobreza,median,Hp,2021-08-15,2023-10-29 07:58:26.901164,34,-105910.0,0.02
CBA,mean,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,146560.0,0.02
CBA,median,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,136980.0,0.02
CBT,mean,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,341000.0,0.02
CBT,median,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,318700.0,0.02
CB_EQUIV,mean,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,3.21,0.02
CB_EQUIV,median,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,3.0,0.02
Indigencia,mean,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,0.2295,0.02
Indigencia,sum,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,10050.0,0.02
P47T_hogar,mean,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,214810.0,0.02
P47T_hogar,median,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,214550.0,0.02
P47T_hogar,q10,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,37950.0,0.02
P47T_hogar,q25,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,122440.0,0.02
P47T_hogar,q75,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,289110.0,0.02
P47T_hogar,q90,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,375240.0,0.02
Pobreza,mean,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,1.0,0.02
Pobreza,sum,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,43800.0,0.02
Total,mean,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,1.0,0.02
Total,sum,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,43800.0,0.02
gap_indigencia,mean,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,68250.0,0.02
gap_indigencia,median,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,70365.0,0.02
gap_pobreza,mean,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,-126190.0,0.02
gap_pobreza,median,Hp,2021-11-15,2023-10-29 08:07:33.518005,34,-94270.0,0.02
CBA,mean,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,152380.0,0.02
CBA,median,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,142350.0,0.02
CBT,mean,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,343820.0,0.02
CBT,median,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,321190.0,0.02
CB_EQUIV,mean,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,3.265,0.02
CB_EQUIV,median,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,3.05,0.02
Indigencia,mean,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,0.2536,0.02
Indigencia,sum,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,9750.0,0.02
P47T_hogar,mean,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,212990.0,0.02
P47T_hogar,median,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,204660.0,0.02
P47T_hogar,q10,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,38970.0,0.02
P47T_hogar,q25,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,112460.0,0.02
P47T_hogar,q75,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,293280.0,0.02
P47T_hogar,q90,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,381940.0,0.02
Pobreza,mean,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,1.0,0.02
Pobreza,sum,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,38450.0,0.02
Total,mean,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,1.0,0.02
Total,sum,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,38450.0,0.02
gap_indigencia,mean,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,60610.0,0.02
gap_indigencia,median,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,58630.0,0.02
gap_pobreza,mean,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,-130830.0,0.02
gap_pobreza,median,Hp,2022-02-15,2023-10-29 08:16:39.851262,34,-95120.0,0.02
CBA,mean,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,146180.0,0.02
CBA,median,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,139340.0,0.02
CBT,mean,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,327430.0,0.02
CBT,median,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,312130.0,0.02
CB_EQUIV,mean,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,3.116,0.02
CB_EQUIV,median,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,2.97,0.02
Indigencia,mean,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,0.2605,0.02
Indigencia,sum,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,12350.0,0.02
P47T_hogar,mean,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,201570.0,0.02
P47T_hogar,median,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,191000.0,0.02
P47T_hogar,q10,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,52480.0,0.02
P47T_hogar,q25,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,109500.0,0.02
P47T_hogar,q75,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,276130.0,0.02
P47T_hogar,q90,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,364630.0,0.02
Pobreza,mean,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,1.0,0.02
Pobreza,sum,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,47400.0,0.02
Total,mean,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,1.0,0.02
Total,sum,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,47400.0,0.02
gap_indigencia,mean,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,55390.0,0.02
gap_indigencia,median,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,55080.0,0.02
gap_pobreza,mean,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,-125860.0,0.02
gap_pobreza,median,Hp,2022-05-15,2023-10-29 08:25:55.914309,34,-101880.0,0.02
CBA,mean,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,146990.0,0.02
CBA,median,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,135700.0,0.02
CBT,mean,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,331700.0,0.02
CBT,median,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,306220.0,0.02
CB_EQUIV,mean,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,3.152,0.02
CB_EQUIV,median,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,2.91,0.02
Indigencia,mean,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,0.2414,0.02
Indigencia,sum,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,10850.0,0.02
P47T_hogar,mean,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,204760.0,0.02
P47T_hogar,median,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,191000.0,0.02
P47T_hogar,q10,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,40810.0,0.02
P47T_hogar,q25,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,102450.0,0.02
P47T_hogar,q75,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,278790.0,0.02
P47T_hogar,q90,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,381370.0,0.02
Pobreza,mean,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,1.0,0.02
Pobreza,sum,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,44950.0,0.02
Total,mean,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,1.0,0.02
Total,sum,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,44950.0,0.02
gap_indigencia,mean,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,57770.0,0.02
gap_indigencia,median,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,59230.0,0.02
gap_pobreza,mean,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,-126950.0,0.02
gap_pobreza,median,Hp,2022-08-15,2023-10-29 08:35:20.702179,34,-95380.0,0.02
CBA,mean,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,150370.0,0.02
CBA,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,36,155710.0,0.02
CBA,median,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,141000.0,0.02
CBT,mean,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,340320.0,0.02
CBT,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,36,344550.0,0.02
CBT,median,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,319100.0,0.02
CB_EQUIV,mean,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,3.136,0.02
CB_EQUIV,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,36,3.118,0.02
CB_EQUIV,median,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,2.94,0.02
Indigencia,mean,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,0.232,0.02
Indigencia,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,36,0.2066,0.02
Indigencia,sum,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,11450.0,0.02
P47T_hogar,mean,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,208950.0,0.02
P47T_hogar,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,36,227540.0,0.02
P47T_hogar,median,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,197000.0,0.02
P47T_hogar,q10,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,57660.0,0.02
P47T_hogar,q25,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,115080.0,0.02
P47T_hogar,q25,Hp,2023-02-15,2023-10-29 13:15:16.885623,36,130210.0,0.02
P47T_hogar,q75,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,277710.0,0.02
P47T_hogar,q75,Hp,2023-02-15,2023-10-29 13:15:16.885623,36,305940.0,0.02
P47T_hogar,q90,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,372450.0,0.02
Pobreza,mean,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,1.0,0.02
Pobreza,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,36,1.0,0.02
Pobreza,sum,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,49350.0,0.02
Total,mean,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,1.0,0.02
Total,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,36,1.0,0.02
Total,sum,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,49350.0,0.02
gap_indigencia,mean,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,58580.0,0.02
gap_indigencia,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,36,71830.0,0.02
gap_indigencia,median,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,56580.0,0.02
gap_pobreza,mean,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,-131370.0,0.02
gap_pobreza,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,36,-117000.0,0.02
gap_pobreza,median,Hp,2022-11-15,2023-10-29 08:44:55.672884,34,-101620.0,0.02
CBA,mean,Hp,2003-08-15,2023-10-29 01:36:06.401609,36,131490.0,0.02
CBA,median,Hp,2003-08-15,2023-10-29 01:36:06.401609,36,127100.0,0.02
CBT,mean,Hp,2003-08-15,2023-10-29 01:36:06.401609,36,314600.0,0.02
CBT,median,Hp,2003-08-15,2023-10-29 01:36:06.401609,36,304090.0,0.02
CB_EQUIV,mean,Hp,2003-08-15,2023-10-29 01:36:06.401609,36,2.917,0.02
CB_EQUIV,median,Hp,2003-08-15,2023-10-29 01:36:06.401609,36,2.8200000000000003,0.02
Indigencia,mean,Hp,2003-08-15,2023-10-29 01:36:06.401609,36,0.3911,0.02
Indigencia,sum,Hp,2003-08-15,2023-10-29 01:36:06.401609,36,7000.0,0.02
P47T_hogar,mean,Hp,2003-08-15,2023-10-29 01:36:06.401609,36,158380.0,0.02
P47T_hogar,median,Hp,2003-08-15,2023-10-29 01:36:06.401609,36,135210.0,0.02
P47T_hogar,q10,Hp,2003-08-15,2023-10-29 01:36:06.401609,36,0.0,0.02
P47T_hogar,q25,Hp,2003-08-15,2023-10-29 01:36:06.401609,36,63220.0,0.02
